Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
35,90,14,-9.6,-57.45
35,90,14.16,-8.546,-56.77
35,90,14.32,-6.75600000000001,-55.71
35,90,14.48,-10.314,-62.14
35,90,14.64,-9.31400000000001,-58.77
35,90,14.8,-11.34,-59.35
35,90,14.96,-10.982,-58.11
35,90,15.12,-8.15,-54.58
35,90,15.28,-8.16,-54.71
35,90,15.44,-8.316,-54.63
35,90,15.6,-9.34999999999999,-55.98
35,90,15.76,-8.998,-56.19
35,90,15.92,-9.002,-56.18
35,90,16.08,-10.162,-57.62
35,90,16.24,-16.034,-64.16
35,90,16.4,-13.92,-63.73
35,90,16.56,-15.798,-64.73
35,90,16.72,-16.908,-66.39
35,90,16.88,-19.214,-69.68
35,90,17.04,-15.446,-66.7
35,90,17.2,-20.49,-72.92
35,90,17.36,-10.306,-62.95
35,90,17.52,-14.756,-67.29
35,90,17.68,-16.562,-69.64
35,90,17.84,-12.598,-65.51
35,90,18,-11.73,-64.54
36,90,2,4.29,-17.5
36,90,2.16,4.842,-18.57
36,90,2.32,4.134,-21.52
36,90,2.48,3.296,-23.95
36,90,2.64,2.502,-26.21
36,90,2.8,2.36,-24.7
36,90,2.96,4.872,-23.44
36,90,3.12,4.554,-23.68
36,90,3.28,3.528,-26.49
36,90,3.44,3.988,-24.66
36,90,3.6,3.44,-24.01
36,90,3.76,3.496,-25.99
36,90,3.92,4.248,-23.3
36,90,4.08,3.958,-23.71
36,90,4.24,1.754,-27.27
36,90,4.4,1.85,-27.96
36,90,4.56,2.954,-26.86
36,90,4.72,2.366,-27.62
36,90,4.88,1.26,-28.87
36,90,5.04,2,-28.05
36,90,5.2,2.11,-29.31
36,90,5.36,0.399999999999999,-30.4
36,90,5.52,-0.827999999999999,-31.11
36,90,5.68,-0.0700000000000038,-31.44
36,90,5.84,-2.692,-34.14
36,90,6,-1.64,-33.18
36,90,6.16,-1.94,-33.98
36,90,6.32,-4.068,-37.56
36,90,6.48,-3.766,-37.85
36,90,6.64,-4.47799999999999,-38.87
36,90,6.8,-7.03,-40.53
36,90,6.96,-7.172,-41.5
36,90,7.12,-6.836,-41.43
36,90,7.28,-8.492,-42.87
36,90,7.44,-10.796,-45.13
36,90,7.6,-12.96,-46.36
36,90,7.76,-10.028,-45.25
36,90,7.92,-13.702,-48.33
36,90,8.08,-10.186,-44.99
36,90,8.24,-12.332,-47.44
36,90,8.4,-24.33,-59.71
36,90,8.56,-15.222,-51.5
36,90,8.72,-14.828,-52.13
36,90,8.88,-17.198,-54.34
36,90,9.04,-15.564,-53.35
36,90,9.2,-20.22,-59.08
36,90,9.36,-17.424,-55.49
36,90,9.52,-8.332,-46.71
36,90,9.68,-11.45,-50.34
36,90,9.84,-21.886,-61
36,90,10,-11.24,-50.31
36,90,10.16,-14.768,-54.41
36,90,10.32,-10.782,-50.41
36,90,10.48,-11.968,-51.5
36,90,10.64,-9.568,-49.58
36,90,10.8,-8.94,-49.21
36,90,10.96,-9.966,-49.95
36,90,11.12,-7.346,-47.59
36,90,11.28,-8.476,-48.92
36,90,11.44,-9.51199999999999,-50.26
36,90,11.6,-8.39,-49.26
36,90,11.76,-6.974,-48.09
36,90,11.92,-7.984,-49.11
36,90,12.08,-10.84,-53.03
36,90,12.24,-11.564,-53.82
36,90,12.4,-10.02,-52.68
36,90,12.56,-10.05,-54.12
36,90,12.72,-9.40399999999999,-53.96
36,90,12.88,-8.916,-54.12
36,90,13.04,-7.658,-54.16
36,90,13.2,-7.84,-54.62
36,90,13.36,-8.46399999999999,-54.68
36,90,13.52,-8.392,-54.4
36,90,13.68,-8.28999999999999,-54.97
36,90,13.84,-10.708,-58.19
36,90,14,-9.68,-57.53
36,90,14.16,-9.906,-58.13
36,90,14.32,-6.956,-55.91
36,90,14.48,-9.21399999999999,-61.04
36,90,14.64,-9.29400000000001,-58.75
36,90,14.8,-9.56,-57.57
36,90,14.96,-10.492,-57.62
36,90,15.12,-8.52,-54.95
36,90,15.28,-7.25,-53.8
36,90,15.44,-9.026,-55.34
36,90,15.6,-8.79,-55.42
36,90,15.76,-9.098,-56.29
36,90,15.92,-10.832,-58.01
36,90,16.08,-13.182,-60.64
36,90,16.24,-14.284,-62.41
36,90,16.4,-19.06,-68.87
36,90,16.56,-13.498,-62.43
36,90,16.72,-15.638,-65.12
36,90,16.88,-15.584,-66.05
36,90,17.04,-13.476,-64.73
36,90,17.2,-12.27,-64.7
36,90,17.36,-12.886,-65.53
36,90,17.52,-13.656,-66.19
36,90,17.68,-13.962,-67.04
36,90,17.84,-13.648,-66.56
36,90,18,-14.28,-67.09
37,90,2,4.18,-17.61
37,90,2.16,4.582,-18.83
37,90,2.32,3.924,-21.73
37,90,2.48,2.996,-24.25
37,90,2.64,2.172,-26.54
37,90,2.8,2.12,-24.94
37,90,2.96,4.522,-23.79
37,90,3.12,4.224,-24.01
37,90,3.28,3.188,-26.83
37,90,3.44,3.778,-24.87
37,90,3.6,2.98,-24.47
37,90,3.76,3.156,-26.33
37,90,3.92,3.968,-23.58
37,90,4.08,3.528,-24.14
37,90,4.24,1.30400000000001,-27.72
37,90,4.4,1.11,-28.7
37,90,4.56,2.674,-27.14
37,90,4.72,1.92600000000001,-28.06
37,90,4.88,0.670000000000002,-29.46
37,90,5.04,1.45,-28.6
37,90,5.2,1.65,-29.77
37,90,5.36,-0.250000000000004,-31.05
37,90,5.52,-1.118,-31.4
37,90,5.68,-0.670000000000002,-32.04
37,90,5.84,-3.482,-34.93
37,90,6,-2.13,-33.67
37,90,6.16,-2.75,-34.79
37,90,6.32,-5.05799999999999,-38.55
37,90,6.48,-4.206,-38.29
37,90,6.64,-5.078,-39.47
37,90,6.8,-7.46,-40.96
37,90,6.96,-8.532,-42.86
37,90,7.12,-7.496,-42.09
37,90,7.28,-9.322,-43.7
37,90,7.44,-12.006,-46.34
37,90,7.6,-14.11,-47.51
37,90,7.76,-11.728,-46.95
37,90,7.92,-12.592,-47.22
37,90,8.08,-12.666,-47.47
37,90,8.24,-12.912,-48.02
37,90,8.4,-18.57,-53.95
37,90,8.56,-17.112,-53.39
37,90,8.72,-13.458,-50.76
37,90,8.88,-15.288,-52.43
37,90,9.04,-15.574,-53.36
37,90,9.2,-16.51,-55.37
37,90,9.36,-15.884,-53.95
37,90,9.52,-8.152,-46.53
37,90,9.68,-9.5,-48.39
37,90,9.84,-18.756,-57.87
37,90,10,-10.45,-49.52
37,90,10.16,-12.778,-52.42
37,90,10.32,-11.582,-51.21
37,90,10.48,-9.51799999999999,-49.05
37,90,10.64,-9.688,-49.7
37,90,10.8,-8.45,-48.72
37,90,10.96,-8.736,-48.72
37,90,11.12,-7.276,-47.52
37,90,11.28,-8.28599999999999,-48.73
37,90,11.44,-9.352,-50.1
37,90,11.6,-8.67,-49.54
37,90,11.76,-7.154,-48.27
37,90,11.92,-8.504,-49.63
37,90,12.08,-11.03,-53.22
37,90,12.24,-11.924,-54.18
37,90,12.4,-9.6,-52.26
37,90,12.56,-11.14,-55.21
37,90,12.72,-9.54399999999999,-54.1
37,90,12.88,-10.216,-55.42
37,90,13.04,-8.548,-55.05
37,90,13.2,-6.26,-53.04
37,90,13.36,-7.27399999999999,-53.49
37,90,13.52,-7.79199999999999,-53.8
37,90,13.68,-7.09,-53.77
37,90,13.84,-9.688,-57.17
37,90,14,-8.64,-56.49
37,90,14.16,-9.706,-57.93
37,90,14.32,-7.06600000000001,-56.02
37,90,14.48,-8.73399999999999,-60.56
37,90,14.64,-9.96400000000001,-59.42
37,90,14.8,-10.24,-58.25
37,90,14.96,-10.862,-57.99
37,90,15.12,-8.26,-54.69
37,90,15.28,-8.41,-54.96
37,90,15.44,-8.886,-55.2
37,90,15.6,-10.66,-57.29
37,90,15.76,-9.498,-56.69
37,90,15.92,-15.842,-63.02
37,90,16.08,-15.482,-62.94
37,90,16.24,-15.504,-63.63
37,90,16.4,-15.11,-64.92
37,90,16.56,-12.078,-61.01
37,90,16.72,-13.938,-63.42
37,90,16.88,-11.304,-61.77
37,90,17.04,-11.506,-62.76
37,90,17.2,-10.88,-63.31
37,90,17.36,-8.966,-61.61
37,90,17.52,-8.946,-61.48
37,90,17.68,-8.312,-61.39
37,90,17.84,-12.078,-64.99
37,90,18,-10.06,-62.87
38,90,2,4.01,-17.78
38,90,2.16,4.272,-19.14
38,90,2.32,3.684,-21.97
38,90,2.48,2.646,-24.6
38,90,2.64,1.842,-26.87
38,90,2.8,1.91,-25.15
38,90,2.96,4.192,-24.12
38,90,3.12,3.904,-24.33
38,90,3.28,2.868,-27.15
38,90,3.44,3.638,-25.01
38,90,3.6,2.5,-24.95
38,90,3.76,2.786,-26.7
38,90,3.92,3.638,-23.91
38,90,4.08,3.188,-24.48
38,90,4.24,0.934000000000005,-28.09
38,90,4.4,0.389999999999997,-29.42
38,90,4.56,2.304,-27.51
38,90,4.72,1.466,-28.52
38,90,4.88,0.0800000000000018,-30.05
38,90,5.04,0.920000000000005,-29.13
38,90,5.2,1.24,-30.18
38,90,5.36,-0.850000000000001,-31.65
38,90,5.52,-1.518,-31.8
38,90,5.68,-1.27,-32.64
38,90,5.84,-4.422,-35.87
38,90,6,-2.56,-34.1
38,90,6.16,-3.44,-35.48
38,90,6.32,-5.818,-39.31
38,90,6.48,-4.666,-38.75
38,90,6.64,-5.828,-40.22
38,90,6.8,-7.88,-41.38
38,90,6.96,-9.532,-43.86
38,90,7.12,-7.766,-42.36
38,90,7.28,-9.702,-44.08
38,90,7.44,-13.806,-48.14
38,90,7.6,-14.4,-47.8
38,90,7.76,-14.038,-49.26
38,90,7.92,-12.382,-47.01
38,90,8.08,-14.176,-48.98
38,90,8.24,-13.912,-49.02
38,90,8.4,-17.47,-52.85
38,90,8.56,-17.472,-53.75
38,90,8.72,-13.578,-50.88
38,90,8.88,-11.928,-49.07
38,90,9.04,-14.244,-52.03
38,90,9.2,-15.95,-54.81
38,90,9.36,-12.934,-51
38,90,9.52,-8.762,-47.14
38,90,9.68,-8.99,-47.88
38,90,9.84,-16.226,-55.34
38,90,10,-8.92,-47.99
38,90,10.16,-10.878,-50.52
38,90,10.32,-12.442,-52.07
38,90,10.48,-8.498,-48.03
38,90,10.64,-9.168,-49.18
38,90,10.8,-8.18,-48.45
38,90,10.96,-7.986,-47.97
38,90,11.12,-7.626,-47.87
38,90,11.28,-8.086,-48.53
38,90,11.44,-9.29199999999999,-50.04
38,90,11.6,-8.34,-49.21
38,90,11.76,-6.754,-47.87
38,90,11.92,-9.364,-50.49
38,90,12.08,-11.81,-54
38,90,12.24,-12.064,-54.32
38,90,12.4,-10.76,-53.42
38,90,12.56,-9.95,-54.02
38,90,12.72,-10.744,-55.3
38,90,12.88,-9.19600000000001,-54.4
38,90,13.04,-9.728,-56.23
38,90,13.2,-7.32,-54.1
38,90,13.36,-7.01399999999999,-53.23
38,90,13.52,-7.802,-53.81
38,90,13.68,-7.67999999999999,-54.36
38,90,13.84,-8.938,-56.42
38,90,14,-7.97,-55.82
38,90,14.16,-9.136,-57.36
38,90,14.32,-9.83600000000001,-58.79
38,90,14.48,-8.00399999999999,-59.83
38,90,14.64,-9.09400000000001,-58.55
38,90,14.8,-10.56,-58.57
38,90,14.96,-11.242,-58.37
38,90,15.12,-8.97,-55.4
38,90,15.28,-8.69,-55.24
38,90,15.44,-10.846,-57.16
38,90,15.6,-13,-59.63
38,90,15.76,-11.058,-58.25
38,90,15.92,-16.262,-63.44
38,90,16.08,-16.932,-64.39
38,90,16.24,-13.184,-61.31
38,90,16.4,-13.82,-63.63
38,90,16.56,-9.60799999999999,-58.54
38,90,16.72,-11.918,-61.4
38,90,16.88,-9.94399999999999,-60.41
38,90,17.04,-9.91600000000001,-61.17
38,90,17.2,-8.98,-61.41
38,90,17.36,-7.44600000000001,-60.09
38,90,17.52,-8.606,-61.14
38,90,17.68,-8.822,-61.9
38,90,17.84,-9.47799999999999,-62.39
38,90,18,-7.73,-60.54
39,90,2,3.81,-17.98
39,90,2.16,3.962,-19.45
39,90,2.32,3.454,-22.2
39,90,2.48,2.386,-24.86
39,90,2.64,1.472,-27.24
39,90,2.8,1.66,-25.4
39,90,2.96,3.792,-24.52
39,90,3.12,3.564,-24.67
39,90,3.28,2.458,-27.56
39,90,3.44,3.538,-25.11
39,90,3.6,2,-25.45
39,90,3.76,2.356,-27.13
39,90,3.92,3.318,-24.23
39,90,4.08,2.808,-24.86
39,90,4.24,0.534000000000006,-28.49
39,90,4.4,-0.34,-30.15
39,90,4.56,1.904,-27.91
39,90,4.72,1.036,-28.95
39,90,4.88,-0.489999999999998,-30.62
39,90,5.04,0.430000000000003,-29.62
39,90,5.2,0.760000000000002,-30.66
39,90,5.36,-1.64,-32.44
39,90,5.52,-2.058,-32.34
39,90,5.68,-1.64,-33.01
39,90,5.84,-5.482,-36.93
39,90,6,-3.29,-34.83
39,90,6.16,-4.03,-36.07
39,90,6.32,-6.26799999999999,-39.76
39,90,6.48,-5.39599999999999,-39.48
39,90,6.64,-6.608,-41
39,90,6.8,-8.1,-41.6
39,90,6.96,-10.012,-44.34
39,90,7.12,-8.476,-43.07
39,90,7.28,-9.772,-44.15
39,90,7.44,-16.436,-50.77
39,90,7.6,-14.5,-47.9
39,90,7.76,-16.078,-51.3
39,90,7.92,-12.932,-47.56
39,90,8.08,-13.766,-48.57
39,90,8.24,-14.172,-49.28
39,90,8.4,-17.8,-53.18
39,90,8.56,-15.222,-51.5
39,90,8.72,-12.458,-49.76
39,90,8.88,-9.91800000000001,-47.06
39,90,9.04,-12.294,-50.08
39,90,9.2,-14.13,-52.99
39,90,9.36,-10.814,-48.88
39,90,9.52,-8.742,-47.12
39,90,9.68,-8.85,-47.74
39,90,9.84,-12.956,-52.07
39,90,10,-8.33,-47.4
39,90,10.16,-8.398,-48.04
39,90,10.32,-14.062,-53.69
39,90,10.48,-6.788,-46.32
39,90,10.64,-8.478,-48.49
39,90,10.8,-8.22,-48.49
39,90,10.96,-6.696,-46.68
39,90,11.12,-8.086,-48.33
39,90,11.28,-7.846,-48.29
39,90,11.44,-9.66199999999999,-50.41
39,90,11.6,-8.45,-49.32
39,90,11.76,-7.304,-48.42
39,90,11.92,-9.814,-50.94
39,90,12.08,-11.11,-53.3
39,90,12.24,-11.494,-53.75
39,90,12.4,-12.13,-54.79
39,90,12.56,-10.22,-54.29
39,90,12.72,-9.29399999999999,-53.85
39,90,12.88,-9.42600000000001,-54.63
39,90,13.04,-10.318,-56.82
39,90,13.2,-9.03,-55.81
39,90,13.36,-6.22399999999999,-52.44
39,90,13.52,-8.072,-54.08
39,90,13.68,-8.06999999999999,-54.75
39,90,13.84,-9.998,-57.48
39,90,14,-9.1,-56.95
39,90,14.16,-9.126,-57.35
39,90,14.32,-8.29600000000001,-57.25
39,90,14.48,-11.654,-63.48
39,90,14.64,-8.58400000000001,-58.04
39,90,14.8,-14.87,-62.88
39,90,14.96,-13.612,-60.74
39,90,15.12,-10.83,-57.26
39,90,15.28,-13.39,-59.94
39,90,15.44,-14.756,-61.07
39,90,15.6,-16.33,-62.96
39,90,15.76,-13.678,-60.87
39,90,15.92,-18.662,-65.84
39,90,16.08,-16.542,-64
39,90,16.24,-13.654,-61.78
39,90,16.4,-12.42,-62.23
39,90,16.56,-10.618,-59.55
39,90,16.72,-11.998,-61.48
39,90,16.88,-10.574,-61.04
39,90,17.04,-8.78600000000001,-60.04
39,90,17.2,-10.24,-62.67
39,90,17.36,-7.756,-60.4
39,90,17.52,-6.816,-59.35
39,90,17.68,-7.622,-60.7
39,90,17.84,-11.578,-64.49
39,90,18,-9.28,-62.09
40,90,2,3.62,-18.17
40,90,2.16,3.592,-19.82
40,90,2.32,3.144,-22.51
40,90,2.48,2.076,-25.17
40,90,2.64,1.062,-27.65
40,90,2.8,1.4,-25.66
40,90,2.96,3.492,-24.82
40,90,3.12,3.244,-24.99
40,90,3.28,2.038,-27.98
40,90,3.44,3.488,-25.16
40,90,3.6,1.6,-25.85
40,90,3.76,1.816,-27.67
40,90,3.92,2.908,-24.64
40,90,4.08,2.418,-25.25
40,90,4.24,0.124000000000006,-28.9
40,90,4.4,-0.890000000000001,-30.7
40,90,4.56,1.394,-28.42
40,90,4.72,0.636000000000003,-29.35
40,90,4.88,-0.989999999999998,-31.12
40,90,5.04,-0.0499999999999972,-30.1
40,90,5.2,0.370000000000001,-31.05
40,90,5.36,-2.56,-33.36
40,90,5.52,-2.678,-32.96
40,90,5.68,-1.85,-33.22
40,90,5.84,-6.692,-38.14
40,90,6,-4.1,-35.64
40,90,6.16,-5.08,-37.12
40,90,6.32,-6.138,-39.63
40,90,6.48,-6.166,-40.25
40,90,6.64,-7.758,-42.15
40,90,6.8,-8.73,-42.23
40,90,6.96,-10.192,-44.52
40,90,7.12,-9.466,-44.06
40,90,7.28,-10.002,-44.38
40,90,7.44,-18.326,-52.66
40,90,7.6,-14.56,-47.96
40,90,7.76,-17.758,-52.98
40,90,7.92,-13.732,-48.36
40,90,8.08,-12.766,-47.57
40,90,8.24,-13.712,-48.82
40,90,8.4,-17.88,-53.26
40,90,8.56,-13.092,-49.37
40,90,8.72,-11.558,-48.86
40,90,8.88,-8.728,-45.87
40,90,9.04,-11.084,-48.87
40,90,9.2,-12.73,-51.59
40,90,9.36,-10.094,-48.16
40,90,9.52,-7.162,-45.54
40,90,9.68,-9.24,-48.13
40,90,9.84,-10.836,-49.95
40,90,10,-8.68,-47.75
40,90,10.16,-8.19800000000001,-47.84
40,90,10.32,-14.232,-53.86
40,90,10.48,-7.258,-46.79
40,90,10.64,-6.878,-46.89
40,90,10.8,-8.16,-48.43
40,90,10.96,-6.706,-46.69
40,90,11.12,-7.666,-47.91
40,90,11.28,-8.53599999999999,-48.98
40,90,11.44,-9.54199999999999,-50.29
40,90,11.6,-8.83000000000001,-49.7
40,90,11.76,-7.744,-48.86
40,90,11.92,-10.934,-52.06
40,90,12.08,-12.99,-55.18
40,90,12.24,-12.044,-54.3
40,90,12.4,-12.63,-55.29
40,90,12.56,-11.03,-55.1
40,90,12.72,-10.314,-54.87
40,90,12.88,-10.246,-55.45
40,90,13.04,-9.05800000000001,-55.56
40,90,13.2,-11.36,-58.14
40,90,13.36,-8.45399999999999,-54.67
40,90,13.52,-8.072,-54.08
40,90,13.68,-7.97999999999999,-54.66
40,90,13.84,-8.918,-56.4
40,90,14,-7.97,-55.82
40,90,14.16,-9.886,-58.11
40,90,14.32,-10.886,-59.84
40,90,14.48,-11.634,-63.46
40,90,14.64,-11.994,-61.45
40,90,14.8,-16.56,-64.57
40,90,14.96,-16.852,-63.98
40,90,15.12,-14.39,-60.82
40,90,15.28,-16.45,-63
40,90,15.44,-19.056,-65.37
40,90,15.6,-16.96,-63.59
40,90,15.76,-14.368,-61.56
40,90,15.92,-16.532,-63.71
40,90,16.08,-19.912,-67.37
40,90,16.24,-14.834,-62.96
40,90,16.4,-14.15,-63.96
40,90,16.56,-11.938,-60.87
40,90,16.72,-13.208,-62.69
40,90,16.88,-13.634,-64.1
40,90,17.04,-10.366,-61.62
40,90,17.2,-9.87,-62.3
40,90,17.36,-9.736,-62.38
40,90,17.52,-8.256,-60.79
40,90,17.68,-10.712,-63.79
40,90,17.84,-14.638,-67.55
40,90,18,-11.27,-64.08
41,90,2,3.33,-18.46
41,90,2.16,3.282,-20.13
41,90,2.32,2.824,-22.83
41,90,2.48,1.806,-25.44
41,90,2.64,0.692,-28.02
41,90,2.8,1.1,-25.96
41,90,2.96,3.232,-25.08
41,90,3.12,2.934,-25.3
41,90,3.28,1.598,-28.42
41,90,3.44,3.348,-25.3
41,90,3.6,1.3,-26.15
41,90,3.76,1.336,-28.15
41,90,3.92,2.518,-25.03
41,90,4.08,2.038,-25.63
41,90,4.24,-0.435999999999996,-29.46
41,90,4.4,-1.16,-30.97
41,90,4.56,0.844000000000001,-28.97
41,90,4.72,0.256000000000004,-29.73
41,90,4.88,-1.42,-31.55
41,90,5.04,-0.339999999999996,-30.39
41,90,5.2,-0.109999999999999,-31.53
41,90,5.36,-3.21,-34.01
41,90,5.52,-3.318,-33.6
41,90,5.68,-2.03,-33.4
41,90,5.84,-7.292,-38.74
41,90,6,-4.96,-36.5
41,90,6.16,-5.73,-37.77
41,90,6.32,-6.108,-39.6
41,90,6.48,-6.53599999999999,-40.62
41,90,6.64,-8.638,-43.03
41,90,6.8,-9.55,-43.05
41,90,6.96,-10.212,-44.54
41,90,7.12,-10.426,-45.02
41,90,7.28,-9.662,-44.04
41,90,7.44,-17.776,-52.11
41,90,7.6,-14.93,-48.33
41,90,7.76,-17.028,-52.25
41,90,7.92,-15.762,-50.39
41,90,8.08,-11.486,-46.29
41,90,8.24,-13.492,-48.6
41,90,8.4,-15.87,-51.25
41,90,8.56,-12.162,-48.44
41,90,8.72,-10.238,-47.54
41,90,8.88,-7.69800000000001,-44.84
41,90,9.04,-10.094,-47.88
41,90,9.2,-11.27,-50.13
41,90,9.36,-9.064,-47.13
41,90,9.52,-6.582,-44.96
41,90,9.68,-9.19,-48.08
41,90,9.84,-11.006,-50.12
41,90,10,-8.66,-47.73
41,90,10.16,-8.12800000000001,-47.77
41,90,10.32,-12.562,-52.19
41,90,10.48,-8.458,-47.99
41,90,10.64,-7.278,-47.29
41,90,10.8,-7.75,-48.02
41,90,10.96,-8.196,-48.18
41,90,11.12,-7.106,-47.35
41,90,11.28,-8.406,-48.85
41,90,11.44,-10.162,-50.91
41,90,11.6,-9.49,-50.36
41,90,11.76,-8.234,-49.35
41,90,11.92,-11.974,-53.1
41,90,12.08,-16.67,-58.86
41,90,12.24,-13.514,-55.77
41,90,12.4,-15.94,-58.6
41,90,12.56,-15.99,-60.06
41,90,12.72,-10.014,-54.57
41,90,12.88,-12.216,-57.42
41,90,13.04,-9.648,-56.15
41,90,13.2,-19.31,-66.09
41,90,13.36,-11.084,-57.3
41,90,13.52,-10.402,-56.41
41,90,13.68,-9.71999999999999,-56.4
41,90,13.84,-11.268,-58.75
41,90,14,-11.63,-59.48
41,90,14.16,-10.526,-58.75
41,90,14.32,-12.706,-61.66
41,90,14.48,-16.094,-67.92
41,90,14.64,-16.994,-66.45
41,90,14.8,-20.04,-68.05
41,90,14.96,-17.342,-64.47
41,90,15.12,-14.73,-61.16
41,90,15.28,-14.63,-61.18
41,90,15.44,-18.846,-65.16
41,90,15.6,-18.42,-65.05
41,90,15.76,-16.438,-63.63
41,90,15.92,-16.392,-63.57
41,90,16.08,-13.772,-61.23
41,90,16.24,-12.694,-60.82
41,90,16.4,-10.42,-60.23
41,90,16.56,-9.76799999999999,-58.7
41,90,16.72,-10.338,-59.82
41,90,16.88,-13.954,-64.42
41,90,17.04,-11.796,-63.05
41,90,17.2,-7.9,-60.33
41,90,17.36,-9.366,-62.01
41,90,17.52,-8.326,-60.86
41,90,17.68,-13.162,-66.24
41,90,17.84,-10.518,-63.43
41,90,18,-12.09,-64.9
42,90,2,3.02,-18.77
42,90,2.16,2.972,-20.44
42,90,2.32,2.434,-23.22
42,90,2.48,1.556,-25.69
42,90,2.64,0.271999999999998,-28.44
42,90,2.8,0.739999999999998,-26.32
42,90,2.96,3.072,-25.24
42,90,3.12,2.494,-25.74
42,90,3.28,1.128,-28.89
42,90,3.44,3.168,-25.48
42,90,3.6,0.969999999999999,-26.48
42,90,3.76,0.785999999999998,-28.7
42,90,3.92,2.088,-25.46
42,90,4.08,1.568,-26.1
42,90,4.24,-1.076,-30.1
42,90,4.4,-1.38,-31.19
42,90,4.56,0.373999999999999,-29.44
42,90,4.72,-0.173999999999996,-30.16
42,90,4.88,-2.13,-32.26
42,90,5.04,-0.659999999999997,-30.71
42,90,5.2,-0.439999999999998,-31.86
42,90,5.36,-3.86,-34.66
42,90,5.52,-4.298,-34.58
42,90,5.68,-2.48,-33.85
42,90,5.84,-7.632,-39.08
42,90,6,-5.93,-37.47
42,90,6.16,-6.82,-38.86
42,90,6.32,-6.22799999999999,-39.72
42,90,6.48,-6.516,-40.6
42,90,6.64,-9.01799999999999,-43.41
42,90,6.8,-10.82,-44.32
42,90,6.96,-10.782,-45.11
42,90,7.12,-10.336,-44.93
42,90,7.28,-9.952,-44.33
42,90,7.44,-15.286,-49.62
42,90,7.6,-16.84,-50.24
42,90,7.76,-14.888,-50.11
42,90,7.92,-17.732,-52.36
42,90,8.08,-10.806,-45.61
42,90,8.24,-12.442,-47.55
42,90,8.4,-15.46,-50.84
42,90,8.56,-11.132,-47.41
42,90,8.72,-9.428,-46.73
42,90,8.88,-7.48800000000001,-44.63
42,90,9.04,-9.74400000000001,-47.53
42,90,9.2,-11.17,-50.03
42,90,9.36,-8.024,-46.09
42,90,9.52,-6.392,-44.77
42,90,9.68,-8.51,-47.4
42,90,9.84,-12.606,-51.72
42,90,10,-8.26,-47.33
42,90,10.16,-8.508,-48.15
42,90,10.32,-12.382,-52.01
42,90,10.48,-9.36799999999999,-48.9
42,90,10.64,-7.078,-47.09
42,90,10.8,-6.93,-47.2
42,90,10.96,-9.866,-49.85
42,90,11.12,-7.476,-47.72
42,90,11.28,-8.326,-48.77
42,90,11.44,-11.312,-52.06
42,90,11.6,-9.54,-50.41
42,90,11.76,-9.684,-50.8
42,90,11.92,-11.654,-52.78
42,90,12.08,-16.42,-58.61
42,90,12.24,-14.674,-56.93
42,90,12.4,-14.53,-57.19
42,90,12.56,-20.59,-64.66
42,90,12.72,-13.034,-57.59
42,90,12.88,-10.936,-56.14
42,90,13.04,-11.038,-57.54
42,90,13.2,-13.19,-59.97
42,90,13.36,-15.564,-61.78
42,90,13.52,-12.152,-58.16
42,90,13.68,-12.59,-59.27
42,90,13.84,-15.388,-62.87
42,90,14,-12.58,-60.43
42,90,14.16,-10.306,-58.53
42,90,14.32,-11.426,-60.38
42,90,14.48,-16.434,-68.26
42,90,14.64,-13.954,-63.41
42,90,14.8,-18.73,-66.74
42,90,14.96,-16.342,-63.47
42,90,15.12,-14.05,-60.48
42,90,15.28,-12.41,-58.96
42,90,15.44,-17.546,-63.86
42,90,15.6,-14.5,-61.13
42,90,15.76,-10.658,-57.85
42,90,15.92,-14.342,-61.52
42,90,16.08,-11.292,-58.75
42,90,16.24,-8.65400000000001,-56.78
42,90,16.4,-9.53,-59.34
42,90,16.56,-8.00799999999999,-56.94
42,90,16.72,-9.028,-58.51
42,90,16.88,-10.014,-60.48
42,90,17.04,-11.446,-62.7
42,90,17.2,-9.69,-62.12
42,90,17.36,-10.546,-63.19
42,90,17.52,-10.696,-63.23
42,90,17.68,-11.162,-64.24
42,90,17.84,-11.598,-64.51
42,90,18,-10.65,-63.46
43,90,2,2.69,-19.1
43,90,2.16,2.692,-20.72
43,90,2.32,2.074,-23.58
43,90,2.48,1.296,-25.95
43,90,2.64,-0.178000000000001,-28.89
43,90,2.8,0.34,-26.72
43,90,2.96,3.062,-25.25
43,90,3.12,2.104,-26.13
43,90,3.28,0.707999999999998,-29.31
43,90,3.44,2.918,-25.73
43,90,3.6,0.739999999999998,-26.71
43,90,3.76,0.315999999999995,-29.17
43,90,3.92,1.648,-25.9
43,90,4.08,1.068,-26.6
43,90,4.24,-1.80599999999999,-30.83
43,90,4.4,-1.48,-31.29
43,90,4.56,-0.146000000000001,-29.96
43,90,4.72,-0.573999999999995,-30.56
43,90,4.88,-2.83,-32.96
43,90,5.04,-1.12,-31.17
43,90,5.2,-0.729999999999997,-32.15
43,90,5.36,-4.37,-35.17
43,90,5.52,-5.088,-35.37
43,90,5.68,-3.23,-34.6
43,90,5.84,-7.562,-39.01
43,90,6,-6.74,-38.28
43,90,6.16,-7.98,-40.02
43,90,6.32,-6.76799999999999,-40.26
43,90,6.48,-6.386,-40.47
43,90,6.64,-9.238,-43.63
43,90,6.8,-12.1,-45.6
43,90,6.96,-10.852,-45.18
