Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
0,4,11.92,-11.374,-52.5
0,4,12.08,-9.88999999999999,-52.08
0,4,12.24,-9.854,-52.11
0,4,12.4,-10.06,-52.72
0,4,12.56,-11.53,-55.6
0,4,12.72,-16.104,-60.66
0,4,12.88,-17.596,-62.8
0,4,13.04,-19.108,-65.61
0,4,13.2,-18.27,-65.05
0,4,13.36,-17.484,-63.7
0,4,13.52,-39.692,-85.7
0,4,13.68,-19.32,-66
0,4,13.84,-15.488,-62.97
0,4,14,-14.48,-62.33
0,4,14.16,-9.226,-57.45
0,4,14.32,-11.076,-60.03
0,4,14.48,-11.364,-63.19
0,4,14.64,-13.044,-62.5
0,4,14.8,-15.04,-63.05
0,4,14.96,-15.372,-62.5
0,4,15.12,-14.53,-60.96
0,4,15.28,-22.14,-68.69
0,4,15.44,-16.556,-62.87
0,4,15.6,-17.42,-64.05
0,4,15.76,-21.168,-68.36
0,4,15.92,-18.782,-65.96
0,4,16.08,-20.632,-68.09
0,4,16.24,-11.754,-59.88
0,4,16.4,-10.86,-60.67
0,4,16.56,-11.378,-60.31
0,4,16.72,-11.748,-61.23
0,4,16.88,-11.734,-62.2
0,4,17.04,-12.706,-63.96
0,4,17.2,-18.53,-70.96
0,4,17.36,-15.176,-67.82
0,4,17.52,-22.046,-74.58
0,4,17.68,-15.392,-68.47
0,4,17.84,-20.208,-73.12
0,4,18,-15.71,-68.52
0,5,2,-5,-26.79
0,5,2.16,-7.688,-31.1
0,5,2.32,-7.876,-33.53
0,5,2.48,-10.484,-37.73
0,5,2.64,-13.528,-42.24
0,5,2.8,-24.75,-51.81
0,5,2.96,-7.468,-35.78
0,5,3.12,-9.42599999999999,-37.66
0,5,3.28,-5.812,-35.83
0,5,3.44,-3.932,-32.58
0,5,3.6,-7.46,-34.91
0,5,3.76,-10.034,-39.52
0,5,3.92,-12.022,-39.57
0,5,4.08,-11.162,-38.83
0,5,4.24,-11.526,-40.55
0,5,4.4,-11.38,-41.19
0,5,4.56,-16.996,-46.81
0,5,4.72,-18.244,-48.23
0,5,4.88,-14.02,-44.15
0,5,5.04,-11.74,-41.79
0,5,5.2,-8.38,-39.8
0,5,5.36,-6.2,-37
0,5,5.52,-6.538,-36.82
0,5,5.68,-4.67,-36.04
0,5,5.84,-6.692,-38.14
0,5,6,-9.45,-40.99
0,5,6.16,-11.02,-43.06
0,5,6.32,-18.708,-52.2
0,5,6.48,-18.426,-52.51
0,5,6.64,-20.398,-54.79
0,5,6.8,-31.24,-64.74
0,5,6.96,-15.412,-49.74
0,5,7.12,-12.116,-46.71
0,5,7.28,-9.572,-43.95
0,5,7.44,-10.016,-44.35
0,5,7.6,-8,-41.4
0,5,7.76,-6.558,-41.78
0,5,7.92,-7.292,-41.92
0,5,8.08,-8.936,-43.74
0,5,8.24,-13.412,-48.52
0,5,8.4,-20.29,-55.67
0,5,8.56,-21.182,-57.46
0,5,8.72,-17.058,-54.36
0,5,8.88,-24.658,-61.8
0,5,9.04,-21.094,-58.88
0,5,9.2,-17.97,-56.83
0,5,9.36,-13.834,-51.9
0,5,9.52,-13.022,-51.4
0,5,9.68,-11.44,-50.33
0,5,9.84,-9.14599999999999,-48.26
0,5,10,-9.08,-48.15
0,5,10.16,-10.608,-50.25
0,5,10.32,-12.222,-51.85
0,5,10.48,-14.218,-53.75
0,5,10.64,-16.288,-56.3
0,5,10.8,-15.64,-55.91
0,5,10.96,-13.656,-53.64
0,5,11.12,-16.076,-56.32
0,5,11.28,-19.086,-59.53
0,5,11.44,-25.132,-65.88
0,5,11.6,-17.7,-58.57
0,5,11.76,-14.084,-55.2
0,5,11.92,-13.234,-54.36
0,5,12.08,-10.69,-52.88
0,5,12.24,-10.144,-52.4
0,5,12.4,-9.19,-51.85
0,5,12.56,-10.75,-54.82
0,5,12.72,-12.304,-56.86
0,5,12.88,-14.916,-60.12
0,5,13.04,-15.768,-62.27
0,5,13.2,-15.58,-62.36
0,5,13.36,-24.634,-70.85
0,5,13.52,-24.502,-70.51
0,5,13.68,-18.37,-65.05
0,5,13.84,-14.768,-62.25
0,5,14,-12.2,-60.05
0,5,14.16,-9.07599999999999,-57.3
0,5,14.32,-11.836,-60.79
0,5,14.48,-12.664,-64.49
0,5,14.64,-11.104,-60.56
0,5,14.8,-14.91,-62.92
0,5,14.96,-15.222,-62.35
0,5,15.12,-17.24,-63.67
0,5,15.28,-21.31,-67.86
0,5,15.44,-17.376,-63.69
0,5,15.6,-17.8,-64.43
0,5,15.76,-16.048,-63.24
0,5,15.92,-19.852,-67.03
0,5,16.08,-14.892,-62.35
0,5,16.24,-11.644,-59.77
0,5,16.4,-10.99,-60.8
0,5,16.56,-11.658,-60.59
0,5,16.72,-11.678,-61.16
0,5,16.88,-8.26399999999999,-58.73
0,5,17.04,-11.026,-62.28
0,5,17.2,-13.32,-65.75
0,5,17.36,-18.546,-71.19
0,5,17.52,-14.606,-67.14
0,5,17.68,-18.242,-71.32
0,5,17.84,-23.278,-76.19
0,5,18,-16.08,-68.89
0,6,2,-5.28,-27.07
0,6,2.16,-7.898,-31.31
0,6,2.32,-7.496,-33.15
0,6,2.48,-9.894,-37.14
0,6,2.64,-13.728,-42.44
0,6,2.8,-25.72,-52.78
0,6,2.96,-7.398,-35.71
0,6,3.12,-8.886,-37.12
0,6,3.28,-5.57200000000001,-35.59
0,6,3.44,-3.892,-32.54
0,6,3.6,-7.75,-35.2
0,6,3.76,-9.794,-39.28
0,6,3.92,-11.732,-39.28
0,6,4.08,-10.392,-38.06
0,6,4.24,-10.916,-39.94
0,6,4.4,-12.28,-42.09
0,6,4.56,-17.576,-47.39
0,6,4.72,-17.614,-47.6
0,6,4.88,-14.49,-44.62
0,6,5.04,-10.71,-40.76
0,6,5.2,-7.79,-39.21
0,6,5.36,-6.39,-37.19
0,6,5.52,-6.468,-36.75
0,6,5.68,-4.22000000000001,-35.59
0,6,5.84,-6.072,-37.52
0,6,6,-9.58,-41.12
0,6,6.16,-11.22,-43.26
0,6,6.32,-16.908,-50.4
0,6,6.48,-17.406,-51.49
0,6,6.64,-21.088,-55.48
0,6,6.8,-28.2,-61.7
0,6,6.96,-16.512,-50.84
0,6,7.12,-11.546,-46.14
0,6,7.28,-9.482,-43.86
0,6,7.44,-9.436,-43.77
0,6,7.6,-7.57,-40.97
0,6,7.76,-6.438,-41.66
0,6,7.92,-6.892,-41.52
0,6,8.08,-8.536,-43.34
0,6,8.24,-13.712,-48.82
0,6,8.4,-19.83,-55.21
0,6,8.56,-19.922,-56.2
0,6,8.72,-17.898,-55.2
0,6,8.88,-26.718,-63.86
0,6,9.04,-21.784,-59.57
0,6,9.2,-18.36,-57.22
0,6,9.36,-14.154,-52.22
0,6,9.52,-12.102,-50.48
0,6,9.68,-11.15,-50.04
0,6,9.84,-8.956,-48.07
0,6,10,-9.88,-48.95
0,6,10.16,-10.778,-50.42
0,6,10.32,-11.902,-51.53
0,6,10.48,-12.828,-52.36
0,6,10.64,-15.648,-55.66
0,6,10.8,-16.74,-57.01
0,6,10.96,-12.296,-52.28
0,6,11.12,-14.616,-54.86
0,6,11.28,-18.286,-58.73
0,6,11.44,-21.322,-62.07
0,6,11.6,-15.54,-56.41
0,6,11.76,-11.844,-52.96
0,6,11.92,-11.224,-52.35
0,6,12.08,-12.05,-54.24
0,6,12.24,-11.664,-53.92
0,6,12.4,-9.84,-52.5
0,6,12.56,-10.84,-54.91
0,6,12.72,-11.874,-56.43
0,6,12.88,-14.276,-59.48
0,6,13.04,-14.808,-61.31
0,6,13.2,-14.08,-60.86
0,6,13.36,-18.474,-64.69
0,6,13.52,-23.592,-69.6
0,6,13.68,-22.94,-69.62
0,6,13.84,-16.028,-63.51
0,6,14,-13.1,-60.95
0,6,14.16,-8.75599999999999,-56.98
0,6,14.32,-9.416,-58.37
0,6,14.48,-11.474,-63.3
0,6,14.64,-10.764,-60.22
0,6,14.8,-13.34,-61.35
0,6,14.96,-17.492,-64.62
0,6,15.12,-19.68,-66.11
0,6,15.28,-18.78,-65.33
0,6,15.44,-22.506,-68.82
0,6,15.6,-22.06,-68.69
0,6,15.76,-24.348,-71.54
0,6,15.92,-18.372,-65.55
0,6,16.08,-17.232,-64.69
0,6,16.24,-12.864,-60.99
0,6,16.4,-10.08,-59.89
0,6,16.56,-11.728,-60.66
0,6,16.72,-12.178,-61.66
0,6,16.88,-9.63399999999999,-60.1
0,6,17.04,-14.386,-65.64
0,6,17.2,-13.33,-65.76
0,6,17.36,-20.456,-73.1
0,6,17.52,-20.896,-73.43
0,6,17.68,-17.932,-71.01
0,6,17.84,-22.198,-75.11
0,6,18,-19.11,-71.92
0,7,2,-5.73,-27.52
0,7,2.16,-8.108,-31.52
0,7,2.32,-7.006,-32.66
0,7,2.48,-9.41399999999999,-36.66
0,7,2.64,-13.928,-42.64
0,7,2.8,-29.25,-56.31
0,7,2.96,-7.728,-36.04
0,7,3.12,-8.366,-36.6
0,7,3.28,-5.102,-35.12
0,7,3.44,-3.992,-32.64
0,7,3.6,-8.17,-35.62
0,7,3.76,-9.35400000000001,-38.84
0,7,3.92,-11.032,-38.58
0,7,4.08,-10.022,-37.69
0,7,4.24,-10.816,-39.84
0,7,4.4,-13.16,-42.97
0,7,4.56,-14.816,-44.63
0,7,4.72,-16.074,-46.06
0,7,4.88,-14.92,-45.05
0,7,5.04,-9.77,-39.82
0,7,5.2,-7.67,-39.09
0,7,5.36,-6.69,-37.49
0,7,5.52,-6.108,-36.39
0,7,5.68,-3.99,-35.36
0,7,5.84,-5.382,-36.83
0,7,6,-9.42,-40.96
0,7,6.16,-11.9,-43.94
0,7,6.32,-14.698,-48.19
0,7,6.48,-16.976,-51.06
0,7,6.64,-22.458,-56.85
0,7,6.8,-27,-60.5
