Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-172,90,12.88,-22.686,-67.89
-172,90,13.2,-25.79,-72.57
-172,90,13.52,-23.822,-69.83
-172,90,13.84,-19.278,-66.76
-172,90,14.16,-25.866,-74.09
-172,90,14.48,-22.714,-74.54
-172,90,14.8,-23.62,-71.63
-172,90,15.12,-25.39,-71.82
-172,90,15.44,-22.996,-69.31
-172,90,15.76,-17.488,-64.68
-172,90,16.08,-24.512,-71.97
-172,90,16.4,-22.09,-71.9
-172,90,16.72,-21.208,-70.69
-172,90,17.04,-32.266,-83.52
-172,90,17.36,-26.656,-79.3
-172,90,17.68,-35.912,-88.99
-172,90,18,-28.44,-81.25
-171,90,2,-10.22,-32.01
-171,90,2.32,-10.386,-36.04
-171,90,2.64,-12.428,-41.14
-171,90,2.96,-6.038,-34.35
-171,90,3.28,-8.012,-38.03
-171,90,3.6,-10.58,-38.03
-171,90,3.92,-14.042,-41.59
-171,90,4.24,-19.106,-48.13
-171,90,4.56,-10.696,-40.51
-171,90,4.88,-15.6,-45.73
-171,90,5.2,-11.87,-43.29
-171,90,5.52,-14.048,-44.33
-171,90,5.84,-14.282,-45.73
-171,90,6.16,-15.5,-47.54
-171,90,6.48,-16.586,-50.67
-171,90,6.8,-17.22,-50.72
-171,90,7.12,-22.456,-57.05
-171,90,7.44,-15.106,-49.44
-171,90,7.76,-15.868,-51.09
-171,90,8.08,-16.656,-51.46
-171,90,8.4,-20.15,-55.53
-171,90,8.72,-19.508,-56.81
-171,90,9.04,-19.434,-57.22
-171,90,9.36,-22.614,-60.68
-171,90,9.68,-18.24,-57.13
-171,90,10,-20.65,-59.72
-171,90,10.32,-19.272,-58.9
-171,90,10.64,-22.638,-62.65
-171,90,10.96,-21.566,-61.55
-171,90,11.28,-24.996,-65.44
-171,90,11.6,-22.17,-63.04
-171,90,11.92,-23.244,-64.37
-171,90,12.24,-21.234,-63.49
-171,90,12.56,-22.61,-66.68
-171,90,12.88,-32.586,-77.79
-171,90,13.2,-22.46,-69.24
-171,90,13.52,-24.322,-70.33
-171,90,13.84,-22.478,-69.96
-171,90,14.16,-20.756,-68.98
-171,90,14.48,-24.404,-76.23
-171,90,14.8,-30.46,-78.47
-171,90,15.12,-18.88,-65.31
-171,90,15.44,-20.326,-66.64
-171,90,15.76,-23.008,-70.2
-171,90,16.08,-18.822,-66.28
-171,90,16.4,-21.21,-71.02
-171,90,16.72,-20.258,-69.74
-171,90,17.04,-31.716,-82.97
-171,90,17.36,-22.876,-75.52
-171,90,17.68,-21.902,-74.98
-171,90,18,-16.1,-68.91
-170,90,2,-10.7,-32.49
-170,90,2.32,-10.516,-36.17
-170,90,2.64,-13.368,-42.08
-170,90,2.96,-5.918,-34.23
-170,90,3.28,-8.272,-38.29
-170,90,3.6,-10.81,-38.26
-170,90,3.92,-14.512,-42.06
-170,90,4.24,-20.926,-49.95
-170,90,4.56,-11.316,-41.13
-170,90,4.88,-13.43,-43.56
-170,90,5.2,-10.54,-41.96
-170,90,5.52,-13.058,-43.34
-170,90,5.84,-13.242,-44.69
-170,90,6.16,-15.08,-47.12
-170,90,6.48,-16.306,-50.39
-170,90,6.8,-16.13,-49.63
-170,90,7.12,-19.486,-54.08
-170,90,7.44,-13.566,-47.9
-170,90,7.76,-16.288,-51.51
-170,90,8.08,-15.926,-50.73
-170,90,8.4,-20.84,-56.22
-170,90,8.72,-18.908,-56.21
-170,90,9.04,-21.634,-59.42
-170,90,9.36,-21.274,-59.34
-170,90,9.68,-19.44,-58.33
-170,90,10,-22.99,-62.06
-170,90,10.32,-19.492,-59.12
-170,90,10.64,-21.488,-61.5
-170,90,10.96,-24.706,-64.69
-170,90,11.28,-22.446,-62.89
-170,90,11.6,-27.96,-68.83
-170,90,11.92,-25.534,-66.66
-170,90,12.24,-22.394,-64.65
-170,90,12.56,-21.8,-65.87
-170,90,12.88,-33.566,-78.77
-170,90,13.2,-22.61,-69.39
-170,90,13.52,-23.722,-69.73
-170,90,13.84,-22.008,-69.49
-170,90,14.16,-21.896,-70.12
-170,90,14.48,-18.364,-70.19
-170,90,14.8,-30.65,-78.66
-170,90,15.12,-24.04,-70.47
-170,90,15.44,-22.666,-68.98
-170,90,15.76,-24.668,-71.86
-170,90,16.08,-22.632,-70.09
-170,90,16.4,-20.57,-70.38
-170,90,16.72,-20.188,-69.67
-170,90,17.04,-24.366,-75.62
-170,90,17.36,-35.186,-87.83
-170,90,17.68,-30.212,-83.29
-170,90,18,-28.63,-81.44
-169,90,2,-11.23,-33.02
-169,90,2.32,-10.926,-36.58
-169,90,2.64,-14.788,-43.5
-169,90,2.96,-5.578,-33.89
-169,90,3.28,-8.192,-38.21
-169,90,3.6,-10.93,-38.38
-169,90,3.92,-14.902,-42.45
-169,90,4.24,-21.236,-50.26
-169,90,4.56,-11.596,-41.41
-169,90,4.88,-11.37,-41.5
-169,90,5.2,-9.68,-41.1
-169,90,5.52,-12.508,-42.79
-169,90,5.84,-12.592,-44.04
-169,90,6.16,-15.71,-47.75
-169,90,6.48,-16.176,-50.26
-169,90,6.8,-14.28,-47.78
-169,90,7.12,-18.166,-52.76
-169,90,7.44,-12.896,-47.23
-169,90,7.76,-16.138,-51.36
-169,90,8.08,-16.006,-50.81
-169,90,8.4,-20.65,-56.03
-169,90,8.72,-19.558,-56.86
-169,90,9.04,-21.104,-58.89
-169,90,9.36,-20.274,-58.34
-169,90,9.68,-20.66,-59.55
-169,90,10,-25.16,-64.23
-169,90,10.32,-20.192,-59.82
