Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
0,-179,2,-49.04,-70.83
0,-179,2.32,-52.246,-77.9
0,-179,2.64,-45.798,-74.51
0,-179,2.96,-44.508,-72.82
0,-179,3.28,-44.472,-74.49
0,-179,3.6,-48.64,-76.09
0,-179,3.92,-54.462,-82.01
0,-179,4.24,-46.726,-75.75
0,-179,4.56,-41.026,-70.84
0,-179,4.88,-43.85,-73.98
0,-179,5.2,-39.05,-70.47
0,-179,5.52,-52.758,-83.04
0,-179,5.84,-44.542,-75.99
0,-179,6.16,-49.41,-81.45
0,-179,6.48,-37.026,-71.11
0,-179,6.8,-37.52,-71.02
0,-179,7.12,-38.246,-72.84
0,-179,7.44,-37.516,-71.85
0,-179,7.76,-36.358,-71.58
0,-179,8.08,-34.996,-69.8
0,-179,8.4,-57.48,-92.86
0,-179,8.72,-40.898,-78.2
0,-179,9.04,-40.874,-78.66
0,-179,9.36,-44.364,-82.43
0,-179,9.68,-34.1,-72.99
0,-179,10,-44.33,-83.4
0,-179,10.32,-33.662,-73.29
0,-179,10.64,-29.078,-69.09
0,-179,10.96,-38.156,-78.14
0,-179,11.28,-35.816,-76.26
0,-179,11.6,-36.97,-77.84
0,-179,11.92,-37.734,-78.86
0,-179,12.24,-33.054,-75.31
0,-179,12.56,-32.22,-76.29
0,-179,12.88,-30.086,-75.29
0,-179,13.2,-29.22,-76
0,-179,13.52,-41.202,-87.21
0,-179,13.84,-35.178,-82.66
0,-179,14.16,-22.656,-70.88
0,-179,14.48,-20.204,-72.03
0,-179,14.8,-21.59,-69.6
0,-179,15.12,-20.73,-67.16
0,-179,15.44,-24.846,-71.16
0,-179,15.76,-24.358,-71.55
0,-179,16.08,-22.972,-70.43
0,-179,16.4,-29.1,-78.91
0,-179,16.72,-24.548,-74.03
0,-179,17.04,-27.486,-78.74
0,-179,17.36,-21.696,-74.34
0,-179,17.68,-17.452,-70.53
0,-179,18,-28.15,-80.96
0,-179,2,-2.42,-24.21
0,-179,2.32,-12.606,-38.26
0,-179,2.64,-20.198,-48.91
0,-179,2.96,-8.728,-37.04
0,-179,3.28,-1.132,-31.15
0,-179,3.6,-7.59,-35.04
0,-179,3.92,-8.282,-35.83
0,-179,4.24,-27.166,-56.19
0,-179,4.56,-9.906,-39.72
0,-179,4.88,-4.26,-34.39
0,-179,5.2,-3.81,-35.23
0,-179,5.52,-11.668,-41.95
0,-179,5.84,-12.132,-43.58
0,-179,6.16,-10.77,-42.81
0,-179,6.48,-24.556,-58.64
0,-179,6.8,-15.74,-49.24
0,-179,7.12,-10.126,-44.72
0,-179,7.44,-17.146,-51.48
0,-179,7.76,-3.508,-38.73
0,-179,8.08,-8.836,-43.64
0,-179,8.4,-31.49,-66.87
0,-179,8.72,-5.598,-42.9
0,-179,9.04,-12.214,-50
0,-179,9.36,-10.134,-48.2
0,-179,9.68,-9.13,-48.02
0,-179,10,-9,-48.07
0,-179,10.32,-7.432,-47.06
0,-179,10.64,-12.388,-52.4
0,-179,10.96,-7.496,-47.48
0,-179,11.28,-9.766,-50.21
0,-179,11.6,-4.78,-45.65
0,-179,11.92,0.235999999999997,-40.89
0,-179,12.24,-8.244,-50.5
0,-179,12.56,-2.29999999999999,-46.37
0,-179,12.88,-19.136,-64.34
0,-179,13.2,-1.06,-47.84
0,-179,13.52,-2.642,-48.65
0,-179,13.84,-6.428,-53.91
0,-179,14.16,-4.92599999999999,-53.15
0,-179,14.48,-7.61399999999999,-59.44
0,-179,14.8,-2.93,-50.94
0,-179,15.12,-6.75,-53.18
0,-179,15.44,-8.976,-55.29
0,-179,15.76,-20.498,-67.69
0,-179,16.08,-13.142,-60.6
0,-179,16.4,-20.23,-70.04
0,-179,16.72,-29.028,-78.51
0,-179,17.04,-10.266,-61.52
0,-179,17.36,-16.736,-69.38
0,-179,17.68,-22.162,-75.24
0,-179,18,-15.62,-68.43
0,-178,2,-44.64,-66.43
0,-178,2.32,-54.396,-80.05
0,-178,2.64,-54.148,-82.86
0,-178,2.96,-57.928,-86.24
0,-178,3.28,-48.652,-78.67
0,-178,3.6,-48.72,-76.17
0,-178,3.92,-47.362,-74.91
0,-178,4.24,-44.626,-73.65
0,-178,4.56,-47.836,-77.65
0,-178,4.88,-45.43,-75.56
0,-178,5.2,-51.12,-82.54
0,-178,5.52,-44.098,-74.38
0,-178,5.84,-44.072,-75.52
0,-178,6.16,-47.08,-79.12
0,-178,6.48,-35.856,-69.94
0,-178,6.8,-37.2,-70.7
0,-178,7.12,-48.926,-83.52
0,-178,7.44,-39.706,-74.04
0,-178,7.76,-55.008,-90.23
0,-178,8.08,-45.046,-79.85
0,-178,8.4,-38.37,-73.75
0,-178,8.72,-50.308,-87.61
0,-178,9.04,-38.824,-76.61
0,-178,9.36,-37.214,-75.28
0,-178,9.68,-33.48,-72.37
0,-178,10,-35.08,-74.15
0,-178,10.32,-52.782,-92.41
0,-178,10.64,-33.128,-73.14
0,-178,10.96,-38.616,-78.6
0,-178,11.28,-38.656,-79.1
0,-178,11.6,-31.76,-72.63
0,-178,11.92,-35.184,-76.31
0,-178,12.24,-39.044,-81.3
0,-178,12.56,-27.77,-71.84
0,-178,12.88,-25.596,-70.8
0,-178,13.2,-26.96,-73.74
0,-178,13.52,-40.592,-86.6
0,-178,13.84,-23.648,-71.13
0,-178,14.16,-22.366,-70.59
0,-178,14.48,-22.194,-74.02
0,-178,14.8,-22.06,-70.07
0,-178,15.12,-29.82,-76.25
0,-178,15.44,-25.436,-71.75
0,-178,15.76,-25.748,-72.94
0,-178,16.08,-22.052,-69.51
0,-178,16.4,-26.41,-76.22
0,-178,16.72,-22.438,-71.92
0,-178,17.04,-32.586,-83.84
0,-178,17.36,-19.256,-71.9
0,-178,17.68,-22.562,-75.64
0,-178,18,-39.93,-92.74
0,-178,2,-2.45,-24.24
0,-178,2.32,-13.116,-38.77
0,-178,2.64,-19.478,-48.19
0,-178,2.96,-8.338,-36.65
0,-178,3.28,-1.182,-31.2
0,-178,3.6,-7.97,-35.42
0,-178,3.92,-8.372,-35.92
0,-178,4.24,-28.176,-57.2
0,-178,4.56,-8.936,-38.75
0,-178,4.88,-4.16999999999999,-34.3
0,-178,5.2,-4.47,-35.89
0,-178,5.52,-10.798,-41.08
0,-178,5.84,-11.692,-43.14
0,-178,6.16,-12.01,-44.05
0,-178,6.48,-22.506,-56.59
0,-178,6.8,-14.56,-48.06
0,-178,7.12,-10.036,-44.63
0,-178,7.44,-16.076,-50.41
0,-178,7.76,-3.908,-39.13
0,-178,8.08,-7.196,-42
0,-178,8.4,-31.37,-66.75
0,-178,8.72,-5.558,-42.86
0,-178,9.04,-11.414,-49.2
0,-178,9.36,-9.084,-47.15
0,-178,9.68,-7.78,-46.67
0,-178,10,-10.76,-49.83
0,-178,10.32,-8.132,-47.76
0,-178,10.64,-12.438,-52.45
0,-178,10.96,-7.706,-47.69
0,-178,11.28,-9.326,-49.77
0,-178,11.6,-5.04,-45.91
0,-178,11.92,-0.314,-41.44
0,-178,12.24,-9.054,-51.31
0,-178,12.56,-3.28999999999999,-47.36
0,-178,12.88,-18.146,-63.35
0,-178,13.2,-1.16,-47.94
0,-178,13.52,-2.312,-48.32
0,-178,13.84,-6.018,-53.5
0,-178,14.16,-4.796,-53.02
0,-178,14.48,-8.21399999999999,-60.04
0,-178,14.8,-4.74,-52.75
0,-178,15.12,-6.7,-53.13
0,-178,15.44,-11.476,-57.79
0,-178,15.76,-30.318,-77.51
0,-178,16.08,-10.872,-58.33
0,-178,16.4,-17.1,-66.91
0,-178,16.72,-28.608,-78.09
0,-178,17.04,-9.28600000000001,-60.54
0,-178,17.36,-17.526,-70.17
0,-178,17.68,-21.222,-74.3
0,-178,18,-19.9,-72.71
0,-177,2,-52.95,-74.74
0,-177,2.32,-47.796,-73.45
0,-177,2.64,-42.838,-71.55
0,-177,2.96,-54.948,-83.26
0,-177,3.28,-48.212,-78.23
0,-177,3.6,-43.63,-71.08
0,-177,3.92,-51.772,-79.32
0,-177,4.24,-47.416,-76.44
0,-177,4.56,-48.776,-78.59
0,-177,4.88,-51.58,-81.71
0,-177,5.2,-43.06,-74.48
0,-177,5.52,-49.438,-79.72
0,-177,5.84,-43.702,-75.15
0,-177,6.16,-48.27,-80.31
0,-177,6.48,-37.356,-71.44
0,-177,6.8,-40.23,-73.73
0,-177,7.12,-49.276,-83.87
0,-177,7.44,-41.836,-76.17
0,-177,7.76,-41.138,-76.36
0,-177,8.08,-42.906,-77.71
0,-177,8.4,-45.03,-80.41
0,-177,8.72,-41.118,-78.42
0,-177,9.04,-38.124,-75.91
0,-177,9.36,-40.334,-78.4
0,-177,9.68,-33.9,-72.79
0,-177,10,-33.84,-72.91
0,-177,10.32,-40.992,-80.62
0,-177,10.64,-43.928,-83.94
0,-177,10.96,-31.396,-71.38
0,-177,11.28,-31.846,-72.29
0,-177,11.6,-41.32,-82.19
0,-177,11.92,-38.104,-79.23
0,-177,12.24,-33.904,-76.16
0,-177,12.56,-27.06,-71.13
0,-177,12.88,-38.466,-83.67
0,-177,13.2,-24.53,-71.31
0,-177,13.52,-32.842,-78.85
0,-177,13.84,-22.298,-69.78
0,-177,14.16,-31.006,-79.23
0,-177,14.48,-20.244,-72.07
0,-177,14.8,-21.94,-69.95
0,-177,15.12,-24.84,-71.27
0,-177,15.44,-27.476,-73.79
0,-177,15.76,-20.418,-67.61
0,-177,16.08,-23.052,-70.51
0,-177,16.4,-31.59,-81.4
0,-177,16.72,-27.778,-77.26
0,-177,17.04,-29.716,-80.97
0,-177,17.36,-18.746,-71.39
0,-177,17.68,-31.802,-84.88
0,-177,18,-31.74,-84.55
0,-177,2,-4.33,-26.12
0,-177,2.32,-14.256,-39.91
0,-177,2.64,-20.248,-48.96
0,-177,2.96,-8.308,-36.62
0,-177,3.28,-1.732,-31.75
0,-177,3.6,-9.07,-36.52
0,-177,3.92,-9.222,-36.77
0,-177,4.24,-26.746,-55.77
0,-177,4.56,-8.806,-38.62
0,-177,4.88,-4.84,-34.97
0,-177,5.2,-5.96,-37.38
0,-177,5.52,-10.338,-40.62
0,-177,5.84,-11.872,-43.32
0,-177,6.16,-13.78,-45.82
0,-177,6.48,-18.806,-52.89
0,-177,6.8,-14.79,-48.29
0,-177,7.12,-11.326,-45.92
0,-177,7.44,-15.946,-50.28
0,-177,7.76,-5.568,-40.79
0,-177,8.08,-6.626,-41.43
0,-177,8.4,-24.28,-59.66
0,-177,8.72,-5.428,-42.73
0,-177,9.04,-11.114,-48.9
0,-177,9.36,-7.974,-46.04
0,-177,9.68,-8.52,-47.41
0,-177,10,-11.78,-50.85
0,-177,10.32,-7.242,-46.87
0,-177,10.64,-12.188,-52.2
0,-177,10.96,-9.036,-49.02
0,-177,11.28,-8.846,-49.29
0,-177,11.6,-4.93,-45.8
0,-177,11.92,-0.204000000000001,-41.33
0,-177,12.24,-10.064,-52.32
0,-177,12.56,-5.02,-49.09
0,-177,12.88,-17.056,-62.26
0,-177,13.2,-1.18,-47.96
0,-177,13.52,-3.002,-49.01
0,-177,13.84,-6.388,-53.87
0,-177,14.16,-5.50599999999999,-53.73
0,-177,14.48,-10.344,-62.17
0,-177,14.8,-4.03,-52.04
0,-177,15.12,-6.76,-53.19
0,-177,15.44,-14.846,-61.16
0,-177,15.76,-16.098,-63.29
0,-177,16.08,-16.282,-63.74
0,-177,16.4,-9.93,-59.74
0,-177,16.72,-19.348,-68.83
0,-177,17.04,-13.086,-64.34
0,-177,17.36,-22.126,-74.77
0,-177,17.68,-29.832,-82.91
0,-177,18,-17.79,-70.6
0,-176,2,-56.19,-77.98
0,-176,2.32,-47.726,-73.38
0,-176,2.64,-45.038,-73.75
0,-176,2.96,-53.798,-82.11
0,-176,3.28,-49.022,-79.04
0,-176,3.6,-48.98,-76.43
0,-176,3.92,-46.842,-74.39
0,-176,4.24,-61.116,-90.14
0,-176,4.56,-58.496,-88.31
0,-176,4.88,-52.15,-82.28
0,-176,5.2,-41.38,-72.8
0,-176,5.52,-46.508,-76.79
0,-176,5.84,-51.252,-82.7
0,-176,6.16,-42.45,-74.49
0,-176,6.48,-37.276,-71.36
0,-176,6.8,-37.8,-71.3
0,-176,7.12,-48.066,-82.66
0,-176,7.44,-48.236,-82.57
0,-176,7.76,-39.868,-75.09
0,-176,8.08,-37.016,-71.82
0,-176,8.4,-51.61,-86.99
0,-176,8.72,-37.928,-75.23
0,-176,9.04,-45.624,-83.41
0,-176,9.36,-38.884,-76.95
0,-176,9.68,-36.02,-74.91
0,-176,10,-36.81,-75.88
0,-176,10.32,-46.772,-86.4
0,-176,10.64,-32.238,-72.25
0,-176,10.96,-35.536,-75.52
0,-176,11.28,-30.786,-71.23
0,-176,11.6,-70.51,-111.38
0,-176,11.92,-45.274,-86.4
0,-176,12.24,-41.154,-83.41
0,-176,12.56,-51.22,-95.29
0,-176,12.88,-25.996,-71.2
0,-176,13.2,-25.35,-72.13
0,-176,13.52,-38.972,-84.98
0,-176,13.84,-29.068,-76.55
0,-176,14.16,-24.106,-72.33
0,-176,14.48,-26.624,-78.45
0,-176,14.8,-22,-70.01
0,-176,15.12,-34.44,-80.87
0,-176,15.44,-24.656,-70.97
0,-176,15.76,-22.068,-69.26
0,-176,16.08,-24.822,-72.28
0,-176,16.4,-24.35,-74.16
0,-176,16.72,-28.688,-78.17
0,-176,17.04,-25.466,-76.72
0,-176,17.36,-25.386,-78.03
0,-176,17.68,-25.332,-78.41
0,-176,18,-18.86,-71.67
0,-176,2,-5.03,-26.82
0,-176,2.32,-14.356,-40.01
0,-176,2.64,-20.248,-48.96
0,-176,2.96,-7.628,-35.94
0,-176,3.28,-1.932,-31.95
0,-176,3.6,-9.87,-37.32
0,-176,3.92,-9.322,-36.87
0,-176,4.24,-25.586,-54.61
0,-176,4.56,-8.116,-37.93
0,-176,4.88,-5.19,-35.32
0,-176,5.2,-7,-38.42
0,-176,5.52,-9.748,-40.03
0,-176,5.84,-11.942,-43.39
0,-176,6.16,-13.43,-45.47
0,-176,6.48,-18.006,-52.09
0,-176,6.8,-15.25,-48.75
0,-176,7.12,-12.796,-47.39
0,-176,7.44,-14.686,-49.02
0,-176,7.76,-7.428,-42.65
0,-176,8.08,-7.096,-41.9
0,-176,8.4,-21.19,-56.57
0,-176,8.72,-5.808,-43.11
0,-176,9.04,-11.444,-49.23
0,-176,9.36,-8.424,-46.49
0,-176,9.68,-11.16,-50.05
0,-176,10,-12.56,-51.63
0,-176,10.32,-6.532,-46.16
0,-176,10.64,-11.108,-51.12
0,-176,10.96,-8.966,-48.95
0,-176,11.28,-9.266,-49.71
0,-176,11.6,-4.37,-45.24
0,-176,11.92,-0.844000000000001,-41.97
0,-176,12.24,-11.674,-53.93
0,-176,12.56,-6.17999999999999,-50.25
0,-176,12.88,-15.096,-60.3
0,-176,13.2,-1.28,-48.06
0,-176,13.52,-3.29199999999999,-49.3
0,-176,13.84,-8.328,-55.81
0,-176,14.16,-7.556,-55.78
0,-176,14.48,-11.844,-63.67
0,-176,14.8,-4.75,-52.76
0,-176,15.12,-5.15,-51.58
0,-176,15.44,-14.736,-61.05
0,-176,15.76,-11.198,-58.39
0,-176,16.08,-22.292,-69.75
0,-176,16.4,-9.64,-59.45
0,-176,16.72,-18.818,-68.3
0,-176,17.04,-13.576,-64.83
0,-176,17.36,-12.806,-65.45
0,-176,17.68,-15.272,-68.35
0,-176,18,-8.73999999999999,-61.55
0,-175,2,-52.32,-74.11
0,-175,2.32,-51.426,-77.08
0,-175,2.64,-46.658,-75.37
0,-175,2.96,-42.848,-71.16
0,-175,3.28,-43.672,-73.69
0,-175,3.6,-47.55,-75
0,-175,3.92,-53.972,-81.52
0,-175,4.24,-62.576,-91.6
0,-175,4.56,-42.796,-72.61
0,-175,4.88,-44.38,-74.51
0,-175,5.2,-41.46,-72.88
0,-175,5.52,-57.158,-87.44
0,-175,5.84,-49.822,-81.27
0,-175,6.16,-47.2,-79.24
0,-175,6.48,-40.796,-74.88
0,-175,6.8,-36.19,-69.69
0,-175,7.12,-41.176,-75.77
0,-175,7.44,-35.426,-69.76
0,-175,7.76,-42.908,-78.13
0,-175,8.08,-39.106,-73.91
0,-175,8.4,-45.17,-80.55
0,-175,8.72,-67.088,-104.39
0,-175,9.04,-40.294,-78.08
0,-175,9.36,-38.664,-76.73
0,-175,9.68,-40.21,-79.1
0,-175,10,-42.22,-81.29
0,-175,10.32,-44.662,-84.29
0,-175,10.64,-31.948,-71.96
0,-175,10.96,-32.526,-72.51
0,-175,11.28,-31.346,-71.79
0,-175,11.6,-36.27,-77.14
0,-175,11.92,-35.104,-76.23
0,-175,12.24,-29.274,-71.53
0,-175,12.56,-35.72,-79.79
0,-175,12.88,-30.356,-75.56
0,-175,13.2,-24.25,-71.03
0,-175,13.52,-35.652,-81.66
0,-175,13.84,-28.638,-76.12
0,-175,14.16,-27.376,-75.6
0,-175,14.48,-20.254,-72.08
0,-175,14.8,-20.83,-68.84
0,-175,15.12,-27.6,-74.03
0,-175,15.44,-20.136,-66.45
0,-175,15.76,-22.128,-69.32
0,-175,16.08,-23.022,-70.48
0,-175,16.4,-26.46,-76.27
0,-175,16.72,-32.288,-81.77
0,-175,17.04,-35.196,-86.45
0,-175,17.36,-23.176,-75.82
0,-175,17.68,-27.332,-80.41
0,-175,18,-22.63,-75.44
0,-175,2,-5.16,-26.95
0,-175,2.32,-14.696,-40.35
0,-175,2.64,-19.138,-47.85
0,-175,2.96,-7.308,-35.62
0,-175,3.28,-1.902,-31.92
0,-175,3.6,-10.48,-37.93
0,-175,3.92,-8.982,-36.53
0,-175,4.24,-24.546,-53.57
0,-175,4.56,-7.316,-37.13
0,-175,4.88,-4.98,-35.11
0,-175,5.2,-6.88,-38.3
0,-175,5.52,-9.658,-39.94
0,-175,5.84,-11.702,-43.15
0,-175,6.16,-12.47,-44.51
0,-175,6.48,-19.196,-53.28
0,-175,6.8,-16.07,-49.57
0,-175,7.12,-13.586,-48.18
0,-175,7.44,-13.996,-48.33
0,-175,7.76,-9.018,-44.24
0,-175,8.08,-7.666,-42.47
0,-175,8.4,-17.64,-53.02
0,-175,8.72,-8.328,-45.63
0,-175,9.04,-13.004,-50.79
0,-175,9.36,-8.184,-46.25
0,-175,9.68,-13.41,-52.3
0,-175,10,-13.12,-52.19
0,-175,10.32,-6.782,-46.41
0,-175,10.64,-9.098,-49.11
0,-175,10.96,-8.596,-48.58
0,-175,11.28,-9.496,-49.94
0,-175,11.6,-4.44,-45.31
0,-175,11.92,-1.554,-42.68
0,-175,12.24,-12.904,-55.16
0,-175,12.56,-6.27,-50.34
0,-175,12.88,-11.836,-57.04
0,-175,13.2,-0.609999999999999,-47.39
0,-175,13.52,-3.082,-49.09
0,-175,13.84,-6.578,-54.06
0,-175,14.16,-5.35599999999999,-53.58
0,-175,14.48,-13.254,-65.08
0,-175,14.8,-3.82,-51.83
0,-175,15.12,-8.33,-54.76
0,-175,15.44,-13.566,-59.88
0,-175,15.76,-18.058,-65.25
0,-175,16.08,-18.672,-66.13
0,-175,16.4,-11.12,-60.93
0,-175,16.72,-16.058,-65.54
0,-175,17.04,-8.37600000000001,-59.63
0,-175,17.36,-19.626,-72.27
0,-175,17.68,-11.232,-64.31
0,-175,18,-8.05,-60.86
0,-174,2,-51.76,-73.55
0,-174,2.32,-64.276,-89.93
0,-174,2.64,-44.908,-73.62
0,-174,2.96,-47.298,-75.61
0,-174,3.28,-45.992,-76.01
0,-174,3.6,-50.59,-78.04
0,-174,3.92,-46.412,-73.96
0,-174,4.24,-46.256,-75.28
0,-174,4.56,-43.286,-73.1
0,-174,4.88,-47.75,-77.88
0,-174,5.2,-45.07,-76.49
0,-174,5.52,-44.968,-75.25
0,-174,5.84,-57.302,-88.75
0,-174,6.16,-51.43,-83.47
0,-174,6.48,-34.276,-68.36
0,-174,6.8,-41.88,-75.38
0,-174,7.12,-45.256,-79.85
0,-174,7.44,-43.256,-77.59
0,-174,7.76,-46.498,-81.72
0,-174,8.08,-42.646,-77.45
0,-174,8.4,-46.44,-81.82
0,-174,8.72,-35.248,-72.55
0,-174,9.04,-40.284,-78.07
0,-174,9.36,-36.324,-74.39
0,-174,9.68,-35.33,-74.22
0,-174,10,-34.3,-73.37
0,-174,10.32,-38.792,-78.42
0,-174,10.64,-30.568,-70.58
0,-174,10.96,-35.016,-75
0,-174,11.28,-36.716,-77.16
0,-174,11.6,-32.12,-72.99
0,-174,11.92,-32.094,-73.22
0,-174,12.24,-34.234,-76.49
0,-174,12.56,-35.58,-79.65
0,-174,12.88,-31.976,-77.18
0,-174,13.2,-29.7,-76.48
0,-174,13.52,-28.342,-74.35
0,-174,13.84,-33.388,-80.87
0,-174,14.16,-31.836,-80.06
0,-174,14.48,-22.364,-74.19
0,-174,14.8,-21.67,-69.68
0,-174,15.12,-25.66,-72.09
0,-174,15.44,-23.166,-69.48
0,-174,15.76,-21.658,-68.85
0,-174,16.08,-32.432,-79.89
0,-174,16.4,-22.85,-72.66
0,-174,16.72,-27.888,-77.37
0,-174,17.04,-22.876,-74.13
0,-174,17.36,-18.256,-70.9
0,-174,17.68,-21.792,-74.87
0,-174,18,-26.36,-79.17
0,-174,2,-5.29,-27.08
0,-174,2.32,-14.406,-40.06
0,-174,2.64,-18.588,-47.3
0,-174,2.96,-6.988,-35.3
0,-174,3.28,-1.942,-31.96
0,-174,3.6,-11.22,-38.67
0,-174,3.92,-8.942,-36.49
0,-174,4.24,-23.056,-52.08
0,-174,4.56,-7.136,-36.95
0,-174,4.88,-5.22,-35.35
0,-174,5.2,-6.1,-37.52
0,-174,5.52,-10.068,-40.35
0,-174,5.84,-11.672,-43.12
0,-174,6.16,-11.24,-43.28
0,-174,6.48,-21.056,-55.14
0,-174,6.8,-15.81,-49.31
0,-174,7.12,-13.636,-48.23
0,-174,7.44,-14.306,-48.64
0,-174,7.76,-9.198,-44.42
0,-174,8.08,-7.446,-42.25
0,-174,8.4,-15.91,-51.29
0,-174,8.72,-11.128,-48.43
0,-174,9.04,-15.314,-53.1
0,-174,9.36,-7.014,-45.08
0,-174,9.68,-11.95,-50.84
0,-174,10,-14.67,-53.74
0,-174,10.32,-7.812,-47.44
0,-174,10.64,-8.208,-48.22
0,-174,10.96,-8.316,-48.3
0,-174,11.28,-8.226,-48.67
0,-174,11.6,-5.13,-46
0,-174,11.92,-1.864,-42.99
0,-174,12.24,-14.674,-56.93
0,-174,12.56,-7.93999999999999,-52.01
0,-174,12.88,-9.706,-54.91
0,-174,13.2,-0.699999999999996,-47.48
0,-174,13.52,-2.572,-48.58
0,-174,13.84,-6.308,-53.79
0,-174,14.16,-5.776,-54
0,-174,14.48,-13.204,-65.03
0,-174,14.8,-6.47,-54.48
0,-174,15.12,-8.82,-55.25
0,-174,15.44,-15.206,-61.52
0,-174,15.76,-17.958,-65.15
0,-174,16.08,-15.162,-62.62
0,-174,16.4,-15.29,-65.1
0,-174,16.72,-10.728,-60.21
0,-174,17.04,-7.15600000000001,-58.41
0,-174,17.36,-16.956,-69.6
0,-174,17.68,-10.622,-63.7
0,-174,18,-9.78,-62.59
0,-173,2,-47.45,-69.24
0,-173,2.32,-47.426,-73.08
0,-173,2.64,-53.278,-81.99
0,-173,2.96,-52.308,-80.62
0,-173,3.28,-43.972,-73.99
0,-173,3.6,-43.24,-70.69
0,-173,3.92,-45.402,-72.95
0,-173,4.24,-52.766,-81.79
0,-173,4.56,-64.336,-94.15
0,-173,4.88,-43.47,-73.6
0,-173,5.2,-46.8,-78.22
0,-173,5.52,-49.568,-79.85
0,-173,5.84,-44.992,-76.44
0,-173,6.16,-42.42,-74.46
0,-173,6.48,-42.176,-76.26
0,-173,6.8,-37.87,-71.37
0,-173,7.12,-66.316,-100.91
0,-173,7.44,-43.456,-77.79
0,-173,7.76,-56.168,-91.39
0,-173,8.08,-42.986,-77.79
0,-173,8.4,-37.99,-73.37
0,-173,8.72,-34.468,-71.77
0,-173,9.04,-37.194,-74.98
0,-173,9.36,-50.714,-88.78
0,-173,9.68,-33.03,-71.92
0,-173,10,-42.75,-81.82
0,-173,10.32,-50.372,-90
0,-173,10.64,-35.018,-75.03
0,-173,10.96,-31.646,-71.63
0,-173,11.28,-33.896,-74.34
0,-173,11.6,-42.5,-83.37
0,-173,11.92,-39.954,-81.08
0,-173,12.24,-42.924,-85.18
0,-173,12.56,-28.53,-72.6
0,-173,12.88,-26.806,-72.01
0,-173,13.2,-25.7,-72.48
0,-173,13.52,-39.162,-85.17
0,-173,13.84,-25.358,-72.84
0,-173,14.16,-21.056,-69.28
0,-173,14.48,-30.244,-82.07
0,-173,14.8,-24.31,-72.32
0,-173,15.12,-29.42,-75.85
0,-173,15.44,-24.676,-70.99
0,-173,15.76,-28.848,-76.04
0,-173,16.08,-25.262,-72.72
0,-173,16.4,-27.57,-77.38
0,-173,16.72,-28.648,-78.13
0,-173,17.04,-27.906,-79.16
0,-173,17.36,-23.896,-76.54
0,-173,17.68,-24.722,-77.8
0,-173,18,-21,-73.81
0,-173,2,-5.52,-27.31
0,-173,2.32,-14.406,-40.06
0,-173,2.64,-18.408,-47.12
0,-173,2.96,-6.628,-34.94
0,-173,3.28,-1.992,-32.01
0,-173,3.6,-11.62,-39.07
0,-173,3.92,-8.122,-35.67
0,-173,4.24,-24.766,-53.79
0,-173,4.56,-6.996,-36.81
0,-173,4.88,-5.27,-35.4
0,-173,5.2,-5.08,-36.5
0,-173,5.52,-10.868,-41.15
0,-173,5.84,-11.082,-42.53
0,-173,6.16,-10.89,-42.93
0,-173,6.48,-25.656,-59.74
0,-173,6.8,-15.02,-48.52
0,-173,7.12,-12.356,-46.95
0,-173,7.44,-13.416,-47.75
0,-173,7.76,-9.778,-45
0,-173,8.08,-6.366,-41.17
0,-173,8.4,-12.28,-47.66
0,-173,8.72,-10.718,-48.02
0,-173,9.04,-16.914,-54.7
0,-173,9.36,-5.294,-43.36
0,-173,9.68,-11.27,-50.16
0,-173,10,-15.94,-55.01
0,-173,10.32,-8.342,-47.97
0,-173,10.64,-9.088,-49.1
0,-173,10.96,-8.166,-48.15
0,-173,11.28,-7.816,-48.26
0,-173,11.6,-5.53,-46.4
0,-173,11.92,-1.534,-42.66
0,-173,12.24,-17.294,-59.55
0,-173,12.56,-11.32,-55.39
0,-173,12.88,-9.72600000000001,-54.93
0,-173,13.2,-0.839999999999996,-47.62
0,-173,13.52,-3.412,-49.42
0,-173,13.84,-4.808,-52.29
0,-173,14.16,-6.336,-54.56
0,-173,14.48,-11.124,-62.95
0,-173,14.8,-6.93,-54.94
0,-173,15.12,-5.43,-51.86
0,-173,15.44,-28.336,-74.65
0,-173,15.76,-10.858,-58.05
0,-173,16.08,-18.532,-65.99
0,-173,16.4,-14.09,-63.9
0,-173,16.72,-11.288,-60.77
0,-173,17.04,-8.01600000000001,-59.27
0,-173,17.36,-12.946,-65.59
0,-173,17.68,-13.552,-66.63
0,-173,18,-12.01,-64.82
0,-172,2,-57.18,-78.97
0,-172,2.32,-49.196,-74.85
0,-172,2.64,-43.998,-72.71
0,-172,2.96,-46.558,-74.87
0,-172,3.28,-54.542,-84.56
0,-172,3.6,-43.85,-71.3
0,-172,3.92,-50.102,-77.65
0,-172,4.24,-45.006,-74.03
0,-172,4.56,-42.926,-72.74
0,-172,4.88,-47.8,-77.93
0,-172,5.2,-50.97,-82.39
0,-172,5.52,-41.028,-71.31
0,-172,5.84,-46.452,-77.9
0,-172,6.16,-47.67,-79.71
0,-172,6.48,-33.006,-67.09
0,-172,6.8,-42.45,-75.95
0,-172,7.12,-52.596,-87.19
0,-172,7.44,-48.856,-83.19
0,-172,7.76,-49.278,-84.5
0,-172,8.08,-39.266,-74.07
0,-172,8.4,-38.48,-73.86
0,-172,8.72,-38.438,-75.74
