Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
0,-170,5.2,-9.77,-41.19
0,-170,5.52,-2.668,-32.95
0,-170,5.84,-3.982,-35.43
0,-170,6.16,-15.72,-47.76
0,-170,6.48,-16.136,-50.22
0,-170,6.8,-17.37,-50.87
0,-170,7.12,-16.596,-51.19
0,-170,7.44,-8.116,-42.45
0,-170,7.76,-5.128,-40.35
0,-170,8.08,-10.776,-45.58
0,-170,8.4,-13.5,-48.88
0,-170,8.72,-8.678,-45.98
0,-170,9.04,-19.854,-57.64
0,-170,9.36,-8.16399999999999,-46.23
0,-170,9.68,-13.82,-52.71
0,-170,10,-8.08,-47.15
0,-170,10.32,-6.592,-46.22
0,-170,10.64,-13.308,-53.32
0,-170,10.96,-8.416,-48.4
0,-170,11.28,-15.496,-55.94
0,-170,11.6,-1.41,-42.28
0,-170,11.92,-5.004,-46.13
0,-170,12.24,-5.944,-48.2
0,-170,12.56,-5.96999999999999,-50.04
0,-170,12.88,-19.326,-64.53
0,-170,13.2,-4.78,-51.56
0,-170,13.52,-1.092,-47.1
0,-170,13.84,-4.008,-51.49
0,-170,14.16,-2.376,-50.6
0,-170,14.48,-7.11399999999999,-58.94
0,-170,14.8,-1.35,-49.36
0,-170,15.12,-12.42,-58.85
0,-170,15.44,-17.526,-63.84
0,-170,15.76,-29.278,-76.47
0,-170,16.08,-7.602,-55.06
0,-170,16.4,-10.93,-60.74
0,-170,16.72,-16.678,-66.16
0,-170,17.04,-11.886,-63.14
0,-170,17.36,-13.206,-65.85
0,-170,17.68,-15.092,-68.17
0,-170,18,-26.64,-79.45
0,-169,2,-10.49,-32.28
0,-169,2.32,-5.626,-31.28
0,-169,2.64,-23.478,-52.19
0,-169,2.96,-2.868,-31.18
0,-169,3.28,-4.162,-34.18
0,-169,3.6,-11.92,-39.37
0,-169,3.92,-19.282,-46.83
0,-169,4.24,-5.246,-34.27
0,-169,4.56,-9.666,-39.48
0,-169,4.88,-5.52,-35.65
0,-169,5.2,-11.9,-43.32
0,-169,5.52,-2.418,-32.7
0,-169,5.84,-4.682,-36.13
0,-169,6.16,-14.37,-46.41
0,-169,6.48,-18.246,-52.33
0,-169,6.8,-17.62,-51.12
0,-169,7.12,-37.396,-71.99
0,-169,7.44,-8.656,-42.99
0,-169,7.76,-6.168,-41.39
0,-169,8.08,-10.976,-45.78
0,-169,8.4,-13.35,-48.73
0,-169,8.72,-9.388,-46.69
0,-169,9.04,-22.734,-60.52
0,-169,9.36,-7.824,-45.89
0,-169,9.68,-19.02,-57.91
0,-169,10,-8.64,-47.71
0,-169,10.32,-8.402,-48.03
0,-169,10.64,-14.478,-54.49
0,-169,10.96,-8.506,-48.49
0,-169,11.28,-13.716,-54.16
0,-169,11.6,-2.79,-43.66
0,-169,11.92,-4.284,-45.41
0,-169,12.24,-6.854,-49.11
0,-169,12.56,-5.03999999999999,-49.11
0,-169,12.88,-18.376,-63.58
0,-169,13.2,-4.34,-51.12
0,-169,13.52,-1.232,-47.24
0,-169,13.84,-3.938,-51.42
0,-169,14.16,-3.056,-51.28
0,-169,14.48,-6.444,-58.27
0,-169,14.8,-1.76000000000001,-49.77
0,-169,15.12,-11.91,-58.34
0,-169,15.44,-13.066,-59.38
0,-169,15.76,-15.168,-62.36
0,-169,16.08,-9.88200000000001,-57.34
0,-169,16.4,-8.21,-58.02
0,-169,16.72,-14.798,-64.28
0,-169,17.04,-12.336,-63.59
0,-169,17.36,-19.356,-72
0,-169,17.68,-16.692,-69.77
0,-169,18,-18.66,-71.47
0,-168,2,-12,-33.79
0,-168,2.32,-5.356,-31.01
0,-168,2.64,-22.548,-51.26
0,-168,2.96,-3.038,-31.35
0,-168,3.28,-4.892,-34.91
0,-168,3.6,-10.82,-38.27
0,-168,3.92,-15.012,-42.56
0,-168,4.24,-5.83599999999999,-34.86
0,-168,4.56,-9.536,-39.35
0,-168,4.88,-6.22,-36.35
0,-168,5.2,-14.61,-46.03
0,-168,5.52,-2.188,-32.47
0,-168,5.84,-5.852,-37.3
0,-168,6.16,-13.15,-45.19
0,-168,6.48,-20.486,-54.57
0,-168,6.8,-18.6,-52.1
0,-168,7.12,-21.216,-55.81
0,-168,7.44,-9.596,-43.93
0,-168,7.76,-6.468,-41.69
0,-168,8.08,-10.906,-45.71
0,-168,8.4,-10.5,-45.88
0,-168,8.72,-8.488,-45.79
0,-168,9.04,-36.204,-73.99
0,-168,9.36,-7.724,-45.79
0,-168,9.68,-18.02,-56.91
0,-168,10,-8.11,-47.18
0,-168,10.32,-10.592,-50.22
0,-168,10.64,-14.958,-54.97
0,-168,10.96,-11.796,-51.78
0,-168,11.28,-10.996,-51.44
0,-168,11.6,-4.43,-45.3
0,-168,11.92,-2.694,-43.82
0,-168,12.24,-8.674,-50.93
0,-168,12.56,-5.50999999999999,-49.58
0,-168,12.88,-24.646,-69.85
0,-168,13.2,-3.13,-49.91
0,-168,13.52,-2.332,-48.34
0,-168,13.84,-4.658,-52.14
0,-168,14.16,-6.596,-54.82
0,-168,14.48,-4.43399999999999,-56.26
0,-168,14.8,-3.32,-51.33
0,-168,15.12,-11.24,-57.67
0,-168,15.44,-9.276,-55.59
0,-168,15.76,-15.888,-63.08
0,-168,16.08,-20.692,-68.15
0,-168,16.4,-10.48,-60.29
0,-168,16.72,-8.928,-58.41
0,-168,17.04,-10.186,-61.44
0,-168,17.36,-8.776,-61.42
0,-168,17.68,-14.762,-67.84
0,-168,18,-19.13,-71.94
0,-167,2,-13.4,-35.19
0,-167,2.32,-5.266,-30.92
0,-167,2.64,-22.638,-51.35
0,-167,2.96,-3.118,-31.43
0,-167,3.28,-5.742,-35.76
0,-167,3.6,-10.26,-37.71
0,-167,3.92,-12.832,-40.38
0,-167,4.24,-6.726,-35.75
