Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-175,90,2,-8.71,-30.5
-175,90,2.32,-7.756,-33.41
-175,90,2.64,-6.248,-34.96
-175,90,2.96,-1.758,-30.07
-175,90,3.28,-2.592,-32.61
-175,90,3.6,-6.58,-34.03
-175,90,3.92,-10.022,-37.57
-175,90,4.24,-11.566,-40.59
-175,90,4.56,-9.146,-38.96
-175,90,4.88,-12.15,-42.28
-175,90,5.2,-7.66,-39.08
-175,90,5.52,-10.458,-40.74
-175,90,5.84,-10.112,-41.56
-175,90,6.16,-10.91,-42.95
-175,90,6.48,-12.416,-46.5
-175,90,6.8,-13.52,-47.02
-175,90,7.12,-14.506,-49.1
-175,90,7.44,-12.296,-46.63
-175,90,7.76,-9.138,-44.36
-175,90,8.08,-12.516,-47.32
-175,90,8.4,-14.71,-50.09
-175,90,8.72,-12.728,-50.03
-175,90,9.04,-16.954,-54.74
-175,90,9.36,-16.274,-54.34
-175,90,9.68,-15.42,-54.31
-175,90,10,-14.4,-53.47
-175,90,10.32,-13.262,-52.89
-175,90,10.64,-15.388,-55.4
-175,90,10.96,-19.016,-59
-175,90,11.28,-17.566,-58.01
-175,90,11.6,-19.97,-60.84
-175,90,11.92,-17.484,-58.61
-175,90,12.24,-24.054,-66.31
-175,90,12.56,-17.87,-61.94
-175,90,12.88,-23.956,-69.16
-175,90,13.2,-24.44,-71.22
-175,90,13.52,-34.472,-80.48
-175,90,13.84,-24.228,-71.71
-175,90,14.16,-17.096,-65.32
-175,90,14.48,-29.464,-81.29
-175,90,14.8,-21.74,-69.75
-175,90,15.12,-32.75,-79.18
-175,90,15.44,-22.466,-68.78
-175,90,15.76,-27.088,-74.28
-175,90,16.08,-28.872,-76.33
-175,90,16.4,-17.16,-66.97
-175,90,16.72,-26.788,-76.27
-175,90,17.04,-24.946,-76.2
-175,90,17.36,-18.446,-71.09
-175,90,17.68,-38.552,-91.63
-175,90,18,-27.44,-80.25
-174,90,2,-8.87,-30.66
-174,90,2.32,-7.586,-33.24
-174,90,2.64,-6.918,-35.63
-174,90,2.96,-1.508,-29.82
-174,90,3.28,-2.992,-33.01
-174,90,3.6,-6.82,-34.27
-174,90,3.92,-10.192,-37.74
-174,90,4.24,-11.836,-40.86
-174,90,4.56,-8.846,-38.66
-174,90,4.88,-13.16,-43.29
-174,90,5.2,-7.38,-38.8
-174,90,5.52,-10.088,-40.37
-174,90,5.84,-10.532,-41.98
-174,90,6.16,-10.92,-42.96
-174,90,6.48,-12.546,-46.63
-174,90,6.8,-13.5,-47
-174,90,7.12,-14.986,-49.58
-174,90,7.44,-11.806,-46.14
-174,90,7.76,-9.518,-44.74
-174,90,8.08,-12.466,-47.27
-174,90,8.4,-15.54,-50.92
-174,90,8.72,-13.148,-50.45
-174,90,9.04,-16.704,-54.49
-174,90,9.36,-16.664,-54.73
-174,90,9.68,-14.71,-53.6
-174,90,10,-15.57,-54.64
-174,90,10.32,-13.932,-53.56
-174,90,10.64,-17.198,-57.21
-174,90,10.96,-17.786,-57.77
-174,90,11.28,-20.716,-61.16
-174,90,11.6,-19.45,-60.32
-174,90,11.92,-18.044,-59.17
-174,90,12.24,-22.004,-64.26
-174,90,12.56,-19.18,-63.25
-174,90,12.88,-18.506,-63.71
-174,90,13.2,-23.73,-70.51
-174,90,13.52,-30.612,-76.62
-174,90,13.84,-25.338,-72.82
-174,90,14.16,-19.666,-67.89
-174,90,14.48,-25.154,-76.98
-174,90,14.8,-28.44,-76.45
-174,90,15.12,-26.61,-73.04
-174,90,15.44,-21.146,-67.46
-174,90,15.76,-38.028,-85.22
-174,90,16.08,-43.312,-90.77
-174,90,16.4,-15.72,-65.53
-174,90,16.72,-26.578,-76.06
-174,90,17.04,-19.186,-70.44
-174,90,17.36,-18.496,-71.14
-174,90,17.68,-22.462,-75.54
-174,90,18,-24.44,-77.25
-173,90,2,-9.13,-30.92
-173,90,2.32,-7.336,-32.99
-173,90,2.64,-7.518,-36.23
-173,90,2.96,-1.248,-29.56
-173,90,3.28,-3.332,-33.35
-173,90,3.6,-6.99,-34.44
-173,90,3.92,-10.622,-38.17
-173,90,4.24,-12.126,-41.15
-173,90,4.56,-8.956,-38.77
-173,90,4.88,-14.13,-44.26
-173,90,5.2,-7.28,-38.7
-173,90,5.52,-9.938,-40.22
-173,90,5.84,-11.332,-42.78
-173,90,6.16,-11.56,-43.6
-173,90,6.48,-13.056,-47.14
-173,90,6.8,-13.77,-47.27
-173,90,7.12,-15.206,-49.8
-173,90,7.44,-11.796,-46.13
-173,90,7.76,-9.438,-44.66
-173,90,8.08,-13.506,-48.31
-173,90,8.4,-16.55,-51.93
-173,90,8.72,-14.458,-51.76
-173,90,9.04,-16.624,-54.41
-173,90,9.36,-17.454,-55.52
-173,90,9.68,-15.76,-54.65
-173,90,10,-16.61,-55.68
-173,90,10.32,-14.852,-54.48
-173,90,10.64,-19.058,-59.07
-173,90,10.96,-16.286,-56.27
-173,90,11.28,-19.986,-60.43
-173,90,11.6,-18.4,-59.27
-173,90,11.92,-17.684,-58.81
-173,90,12.24,-22.134,-64.39
-173,90,12.56,-18.21,-62.28
-173,90,12.88,-24.316,-69.52
-173,90,13.2,-23.48,-70.26
-173,90,13.52,-26.812,-72.82
-173,90,13.84,-24.128,-71.61
-173,90,14.16,-20.726,-68.95
-173,90,14.48,-24.414,-76.24
-173,90,14.8,-19.15,-67.16
-173,90,15.12,-27.2,-73.63
-173,90,15.44,-26.826,-73.14
-173,90,15.76,-23.888,-71.08
-173,90,16.08,-25.762,-73.22
-173,90,16.4,-13.46,-63.27
-173,90,16.72,-29.878,-79.36
-173,90,17.04,-19.856,-71.11
-173,90,17.36,-14.676,-67.32
-173,90,17.68,-25.942,-79.02
-173,90,18,-21.97,-74.78
-172,90,2,-9.3,-31.09
-172,90,2.32,-7.246,-32.9
-172,90,2.64,-8.088,-36.8
-172,90,2.96,-1.138,-29.45
-172,90,3.28,-3.68200000000001,-33.7
-172,90,3.6,-7.32,-34.77
-172,90,3.92,-11.172,-38.72
-172,90,4.24,-12.596,-41.62
-172,90,4.56,-8.976,-38.79
-172,90,4.88,-13.79,-43.92
-172,90,5.2,-7.34,-38.76
-172,90,5.52,-10.138,-40.42
-172,90,5.84,-11.632,-43.08
-172,90,6.16,-11.8,-43.84
-172,90,6.48,-13.126,-47.21
-172,90,6.8,-13.79,-47.29
-172,90,7.12,-16.196,-50.79
-172,90,7.44,-11.736,-46.07
-172,90,7.76,-9.438,-44.66
-172,90,8.08,-14.696,-49.5
-172,90,8.4,-15.41,-50.79
-172,90,8.72,-14.648,-51.95
-172,90,9.04,-16.414,-54.2
-172,90,9.36,-19.104,-57.17
-172,90,9.68,-15,-53.89
-172,90,10,-18.1,-57.17
-172,90,10.32,-14.982,-54.61
-172,90,10.64,-20.008,-60.02
-172,90,10.96,-17.016,-57
-172,90,11.28,-18.146,-58.59
-172,90,11.6,-19,-59.87
-172,90,11.92,-18.304,-59.43
-172,90,12.24,-19.204,-61.46
-172,90,12.56,-16.25,-60.32
-172,90,12.88,-24.446,-69.65
-172,90,13.2,-24.21,-70.99
-172,90,13.52,-41.702,-87.71
-172,90,13.84,-28.498,-75.98
-172,90,14.16,-18.436,-66.66
-172,90,14.48,-23.704,-75.53
-172,90,14.8,-18.73,-66.74
-172,90,15.12,-26.13,-72.56
-172,90,15.44,-22.886,-69.2
-172,90,15.76,-24.818,-72.01
-172,90,16.08,-30.632,-78.09
-172,90,16.4,-14.99,-64.8
-172,90,16.72,-23.798,-73.28
-172,90,17.04,-17.926,-69.18
-172,90,17.36,-21.566,-74.21
-172,90,17.68,-31.682,-84.76
-172,90,18,-22.04,-74.85
-171,90,2,-9.62,-31.41
-171,90,2.32,-7.146,-32.8
-171,90,2.64,-8.468,-37.18
-171,90,2.96,-1.198,-29.51
-171,90,3.28,-3.952,-33.97
-171,90,3.6,-7.61,-35.06
-171,90,3.92,-11.982,-39.53
-171,90,4.24,-13.056,-42.08
-171,90,4.56,-9.466,-39.28
-171,90,4.88,-12.99,-43.12
-171,90,5.2,-7.59,-39.01
-171,90,5.52,-10.418,-40.7
-171,90,5.84,-11.782,-43.23
-171,90,6.16,-12.31,-44.35
-171,90,6.48,-13.006,-47.09
-171,90,6.8,-14.25,-47.75
-171,90,7.12,-16.156,-50.75
-171,90,7.44,-12.156,-46.49
-171,90,7.76,-9.938,-45.16
-171,90,8.08,-15.776,-50.58
-171,90,8.4,-15.15,-50.53
-171,90,8.72,-15.808,-53.11
-171,90,9.04,-15.854,-53.64
-171,90,9.36,-19.404,-57.47
-171,90,9.68,-14.85,-53.74
-171,90,10,-18.33,-57.4
-171,90,10.32,-14.602,-54.23
-171,90,10.64,-18.168,-58.18
-171,90,10.96,-19.176,-59.16
-171,90,11.28,-17.976,-58.42
-171,90,11.6,-16.14,-57.01
-171,90,11.92,-21.154,-62.28
-171,90,12.24,-18.214,-60.47
-171,90,12.56,-17.47,-61.54
-171,90,12.88,-24.876,-70.08
-171,90,13.2,-22.34,-69.12
-171,90,13.52,-33.222,-79.23
-171,90,13.84,-24.328,-71.81
-171,90,14.16,-22.016,-70.24
-171,90,14.48,-28.394,-80.22
-171,90,14.8,-23.77,-71.78
-171,90,15.12,-21.61,-68.04
-171,90,15.44,-30.506,-76.82
-171,90,15.76,-25.978,-73.17
-171,90,16.08,-24.502,-71.96
-171,90,16.4,-19.86,-69.67
-171,90,16.72,-22.848,-72.33
-171,90,17.04,-11.316,-62.57
-171,90,17.36,-25.596,-78.24
-171,90,17.68,-22.602,-75.68
-171,90,18,-25.32,-78.13
-170,90,2,-9.88,-31.67
-170,90,2.32,-7.176,-32.83
-170,90,2.64,-8.518,-37.23
-170,90,2.96,-1.388,-29.7
-170,90,3.28,-4.082,-34.1
-170,90,3.6,-8.03,-35.48
-170,90,3.92,-12.822,-40.37
-170,90,4.24,-13.736,-42.76
-170,90,4.56,-10.066,-39.88
-170,90,4.88,-11.69,-41.82
-170,90,5.2,-8.58,-40
-170,90,5.52,-10.768,-41.05
-170,90,5.84,-11.142,-42.59
-170,90,6.16,-12.93,-44.97
-170,90,6.48,-12.986,-47.07
-170,90,6.8,-14.3,-47.8
-170,90,7.12,-16.776,-51.37
-170,90,7.44,-11.866,-46.2
-170,90,7.76,-10.338,-45.56
-170,90,8.08,-16.016,-50.82
-170,90,8.4,-15.08,-50.46
-170,90,8.72,-16.058,-53.36
-170,90,9.04,-16.004,-53.79
-170,90,9.36,-21.794,-59.86
-170,90,9.68,-14.78,-53.67
-170,90,10,-19.68,-58.75
-170,90,10.32,-13.612,-53.24
-170,90,10.64,-18.378,-58.39
-170,90,10.96,-21.406,-61.39
-170,90,11.28,-19.506,-59.95
-170,90,11.6,-18.25,-59.12
-170,90,11.92,-21.144,-62.27
-170,90,12.24,-18.294,-60.55
-170,90,12.56,-19.37,-63.44
-170,90,12.88,-26.296,-71.5
-170,90,13.2,-20.96,-67.74
-170,90,13.52,-30.132,-76.14
-170,90,13.84,-24.948,-72.43
-170,90,14.16,-21.856,-70.08
-170,90,14.48,-21.014,-72.84
-170,90,14.8,-23.29,-71.3
-170,90,15.12,-24.76,-71.19
-170,90,15.44,-23.596,-69.91
-170,90,15.76,-38.938,-86.13
-170,90,16.08,-31.532,-78.99
-170,90,16.4,-22.67,-72.48
-170,90,16.72,-20.778,-70.26
-170,90,17.04,-19.546,-70.8
-170,90,17.36,-24.586,-77.23
-170,90,17.68,-22.712,-75.79
-170,90,18,-34.34,-87.15
-169,90,2,-10.15,-31.94
-169,90,2.32,-7.246,-32.9
-169,90,2.64,-8.578,-37.29
-169,90,2.96,-1.748,-30.06
-169,90,3.28,-4.282,-34.3
-169,90,3.6,-8.5,-35.95
-169,90,3.92,-13.382,-40.93
-169,90,4.24,-13.966,-42.99
-169,90,4.56,-10.496,-40.31
-169,90,4.88,-10.67,-40.8
-169,90,5.2,-9.37,-40.79
-169,90,5.52,-11.308,-41.59
-169,90,5.84,-10.922,-42.37
-169,90,6.16,-13.25,-45.29
-169,90,6.48,-13.406,-47.49
-169,90,6.8,-14.56,-48.06
-169,90,7.12,-17.696,-52.29
-169,90,7.44,-11.876,-46.21
-169,90,7.76,-11.658,-46.88
