Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-179,90,2,-5.9,-27.69
-179,90,2.16,-4.558,-27.97
-179,90,2.32,-10.466,-36.12
-179,90,2.48,-19.054,-46.3
-179,90,2.64,-13.328,-42.04
-179,90,2.8,-10.45,-37.51
-179,90,2.96,-12.378,-40.69
-179,90,3.12,-19.036,-47.27
-179,90,3.28,-16.822,-46.84
-179,90,3.44,-9.212,-37.86
-179,90,3.6,-14.97,-42.42
-179,90,3.76,-14.224,-43.71
-179,90,3.92,-9.152,-36.7
-179,90,4.08,-14.172,-41.84
-179,90,4.24,-13.856,-42.88
-179,90,4.4,-14.08,-43.89
-179,90,4.56,-14.896,-44.71
-179,90,4.72,-24.214,-54.2
-179,90,4.88,-18.27,-48.4
-179,90,5.04,-8.45999999999999,-38.51
-179,90,5.2,-10.42,-41.84
-179,90,5.36,-14.72,-45.52
-179,90,5.52,-7.098,-37.38
-179,90,5.68,-25.2,-56.57
-179,90,5.84,-13.132,-44.58
-179,90,6,-20.92,-52.46
-179,90,6.16,-22.63,-54.67
-179,90,6.32,-18.448,-51.94
-179,90,6.48,-18.116,-52.2
-179,90,6.64,-31.778,-66.17
-179,90,6.8,-13.82,-47.32
-179,90,6.96,-27.882,-62.21
-179,90,7.12,-23.206,-57.8
-179,90,7.28,-19.032,-53.41
-179,90,7.44,-21.596,-55.93
-179,90,7.6,-18.22,-51.62
-179,90,7.76,-25.538,-60.76
-179,90,7.92,-35.272,-69.9
-179,90,8.08,-31.026,-65.83
-179,90,8.24,-23.502,-58.61
-179,90,8.4,-18.54,-53.92
-179,90,8.56,-16.272,-52.55
-179,90,8.72,-16.538,-53.84
-179,90,8.88,-39.068,-76.21
-179,90,9.04,-21.954,-59.74
-179,90,9.2,-20.34,-59.2
-179,90,9.36,-19.304,-57.37
-179,90,9.52,-24.062,-62.44
-179,90,9.68,-34.04,-72.93
-179,90,9.84,-18.886,-58
-179,90,10,-18.57,-57.64
-179,90,10.16,-17.788,-57.43
-179,90,10.32,-15.952,-55.58
-179,90,10.48,-24.218,-63.75
-179,90,10.64,-17.128,-57.14
-179,90,10.8,-20.47,-60.74
-179,90,10.96,-26.346,-66.33
-179,90,11.12,-19.776,-60.02
-179,90,11.28,-23.466,-63.91
-179,90,11.44,-23.142,-63.89
-179,90,11.6,-26.29,-67.16
-179,90,11.76,-23.734,-64.85
-179,90,11.92,-23.124,-64.25
-179,90,12.08,-30.52,-72.71
-179,90,12.24,-28.264,-70.52
-179,90,12.4,-40.22,-82.88
-179,90,12.56,-26.05,-70.12
-179,90,12.72,-25.894,-70.45
-179,90,12.88,-25.766,-70.97
-179,90,13.04,-18.488,-64.99
-179,90,13.2,-23.74,-70.52
-179,90,13.36,-23.644,-69.86
-179,90,13.52,-19.102,-65.11
-179,90,13.68,-16.98,-63.66
-179,90,13.84,-23.138,-70.62
-179,90,14,-19.19,-67.04
-179,90,14.16,-13.936,-62.16
-179,90,14.32,-15.616,-64.57
-179,90,14.48,-20.294,-72.12
-179,90,14.64,-22.444,-71.9
-179,90,14.8,-13.34,-61.35
-179,90,14.96,-16.392,-63.52
-179,90,15.12,-21.26,-67.69
-179,90,15.28,-20.65,-67.2
-179,90,15.44,-17.906,-64.22
-179,90,15.6,-19.96,-66.59
-179,90,15.76,-17.188,-64.38
-179,90,15.92,-19.182,-66.36
-179,90,16.08,-20.862,-68.32
-179,90,16.24,-23.534,-71.66
-179,90,16.4,-21.67,-71.48
-179,90,16.56,-18.948,-67.88
-179,90,16.72,-20.558,-70.04
-179,90,16.88,-20.424,-70.89
-179,90,17.04,-16.226,-67.48
-179,90,17.2,-28.98,-81.41
-179,90,17.36,-29.426,-82.07
-179,90,17.52,-18.456,-70.99
-179,90,17.68,-18.382,-71.46
-179,90,17.84,-23.658,-76.57
-179,90,18,-17.74,-70.55
-178,90,2,-6.23,-28.02
-178,90,2.16,-4.678,-28.09
-178,90,2.32,-10.436,-36.09
-178,90,2.48,-16.944,-44.19
-178,90,2.64,-13.188,-41.9
-178,90,2.8,-11.54,-38.6
-178,90,2.96,-12.828,-41.14
-178,90,3.12,-20.086,-48.32
-178,90,3.28,-16.872,-46.89
-178,90,3.44,-10.442,-39.09
-178,90,3.6,-16.18,-43.63
-178,90,3.76,-13.374,-42.86
-178,90,3.92,-8.412,-35.96
-178,90,4.08,-14.372,-42.04
-178,90,4.24,-15.026,-44.05
-178,90,4.4,-15.35,-45.16
-178,90,4.56,-15.306,-45.12
-178,90,4.72,-22.774,-52.76
-178,90,4.88,-20.4,-50.53
-178,90,5.04,-10.07,-40.12
-178,90,5.2,-11.44,-42.86
-178,90,5.36,-13.42,-44.22
-178,90,5.52,-7.028,-37.31
-178,90,5.68,-24.26,-55.63
-178,90,5.84,-12.892,-44.34
-178,90,6,-20.45,-51.99
-178,90,6.16,-18.95,-50.99
-178,90,6.32,-18.158,-51.65
-178,90,6.48,-16.056,-50.14
-178,90,6.64,-21.278,-55.67
-178,90,6.8,-17.23,-50.73
-178,90,6.96,-23.642,-57.97
-178,90,7.12,-17.836,-52.43
-178,90,7.28,-19.762,-54.14
-178,90,7.44,-22.726,-57.06
-178,90,7.6,-22.87,-56.27
-178,90,7.76,-28.108,-63.33
-178,90,7.92,-36.862,-71.49
-178,90,8.08,-25.646,-60.45
-178,90,8.24,-32.222,-67.33
-178,90,8.4,-26.65,-62.03
-178,90,8.56,-18.682,-54.96
-178,90,8.72,-19.478,-56.78
-178,90,8.88,-28.918,-66.06
-178,90,9.04,-23.194,-60.98
-178,90,9.2,-24.08,-62.94
-178,90,9.36,-20.154,-58.22
-178,90,9.52,-24.172,-62.55
-178,90,9.68,-25.37,-64.26
-178,90,9.84,-20.456,-59.57
-178,90,10,-27.18,-66.25
-178,90,10.16,-21.318,-60.96
-178,90,10.32,-19.062,-58.69
-178,90,10.48,-18.898,-58.43
-178,90,10.64,-17.598,-57.61
-178,90,10.8,-25.14,-65.41
-178,90,10.96,-17.496,-57.48
-178,90,11.12,-16.266,-56.51
-178,90,11.28,-20.576,-61.02
-178,90,11.44,-24.442,-65.19
-178,90,11.6,-24.14,-65.01
-178,90,11.76,-29.794,-70.91
-178,90,11.92,-30.594,-71.72
-178,90,12.08,-27.33,-69.52
-178,90,12.24,-25.774,-68.03
-178,90,12.4,-32.41,-75.07
-178,90,12.56,-26.36,-70.43
-178,90,12.72,-27.804,-72.36
-178,90,12.88,-28.026,-73.23
-178,90,13.04,-18.088,-64.59
-178,90,13.2,-28.28,-75.06
-178,90,13.36,-23.364,-69.58
-178,90,13.52,-19.192,-65.2
-178,90,13.68,-18.97,-65.65
-178,90,13.84,-32.718,-80.2
-178,90,14,-24.05,-71.9
-178,90,14.16,-16.866,-65.09
-178,90,14.32,-23.426,-72.38
-178,90,14.48,-24.014,-75.84
-178,90,14.64,-20.314,-69.77
-178,90,14.8,-15.99,-64
-178,90,14.96,-17.992,-65.12
-178,90,15.12,-23.22,-69.65
-178,90,15.28,-22.9,-69.45
-178,90,15.44,-23.516,-69.83
-178,90,15.6,-31.47,-78.1
-178,90,15.76,-15.938,-63.13
-178,90,15.92,-23.572,-70.75
-178,90,16.08,-24.142,-71.6
-178,90,16.24,-25.574,-73.7
-178,90,16.4,-27.63,-77.44
-178,90,16.56,-23.768,-72.7
-178,90,16.72,-22.878,-72.36
-178,90,16.88,-24.444,-74.91
-178,90,17.04,-28.416,-79.67
-178,90,17.2,-20.95,-73.38
-178,90,17.36,-19.956,-72.6
-178,90,17.52,-16.846,-69.38
-178,90,17.68,-18.672,-71.75
-178,90,17.84,-19.028,-71.94
-178,90,18,-26.86,-79.67
-177,90,2,-6.79,-28.58
-177,90,2.16,-4.988,-28.4
-177,90,2.32,-10.596,-36.25
-177,90,2.48,-14.484,-41.73
-177,90,2.64,-13.338,-42.05
-177,90,2.8,-13.71,-40.77
-177,90,2.96,-12.968,-41.28
-177,90,3.12,-18.406,-46.64
-177,90,3.28,-16.382,-46.4
-177,90,3.44,-12.282,-40.93
-177,90,3.6,-16.5,-43.95
-177,90,3.76,-12.614,-42.1
-177,90,3.92,-7.86199999999999,-35.41
-177,90,4.08,-14.022,-41.69
-177,90,4.24,-17.016,-46.04
-177,90,4.4,-17.15,-46.96
-177,90,4.56,-15.506,-45.32
-177,90,4.72,-21.454,-51.44
-177,90,4.88,-21.61,-51.74
-177,90,5.04,-12.02,-42.07
-177,90,5.2,-12.93,-44.35
-177,90,5.36,-11.95,-42.75
-177,90,5.52,-7.438,-37.72
-177,90,5.68,-20.18,-51.55
-177,90,5.84,-12.332,-43.78
-177,90,6,-21.5,-53.04
-177,90,6.16,-18.11,-50.15
-177,90,6.32,-17.918,-51.41
-177,90,6.48,-15.046,-49.13
-177,90,6.64,-15.918,-50.31
-177,90,6.8,-19.83,-53.33
-177,90,6.96,-20.052,-54.38
-177,90,7.12,-16.666,-51.26
-177,90,7.28,-21.212,-55.59
-177,90,7.44,-21.536,-55.87
-177,90,7.6,-26.13,-59.53
-177,90,7.76,-31.148,-66.37
-177,90,7.92,-31.432,-66.06
-177,90,8.08,-22.876,-57.68
-177,90,8.24,-31.802,-66.91
-177,90,8.4,-33.16,-68.54
-177,90,8.56,-27.582,-63.86
-177,90,8.72,-25.328,-62.63
-177,90,8.88,-25.328,-62.47
-177,90,9.04,-22.544,-60.33
-177,90,9.2,-21.13,-59.99
-177,90,9.36,-19.974,-58.04
-177,90,9.52,-30.082,-68.46
-177,90,9.68,-21.84,-60.73
-177,90,9.84,-19.496,-58.61
-177,90,10,-50.06,-89.13
-177,90,10.16,-18.228,-57.87
-177,90,10.32,-22.812,-62.44
-177,90,10.48,-19.128,-58.66
-177,90,10.64,-17.668,-57.68
-177,90,10.8,-27.92,-68.19
-177,90,10.96,-17.526,-57.51
-177,90,11.12,-18.926,-59.17
-177,90,11.28,-23.176,-63.62
-177,90,11.44,-21.012,-61.76
-177,90,11.6,-18.3,-59.17
-177,90,11.76,-30.614,-71.73
-177,90,11.92,-30.414,-71.54
-177,90,12.08,-28.38,-70.57
-177,90,12.24,-30.134,-72.39
-177,90,12.4,-30.05,-72.71
-177,90,12.56,-27.25,-71.32
-177,90,12.72,-26.464,-71.02
-177,90,12.88,-39.356,-84.56
-177,90,13.04,-26.058,-72.56
-177,90,13.2,-28.06,-74.84
-177,90,13.36,-25.704,-71.92
-177,90,13.52,-21.792,-67.8
-177,90,13.68,-24.74,-71.42
-177,90,13.84,-23.678,-71.16
-177,90,14,-23.84,-71.69
-177,90,14.16,-15.576,-63.8
-177,90,14.32,-22.106,-71.06
-177,90,14.48,-20.014,-71.84
-177,90,14.64,-19.894,-69.35
-177,90,14.8,-24.45,-72.46
-177,90,14.96,-19.542,-66.67
-177,90,15.12,-25.79,-72.22
-177,90,15.28,-22.49,-69.04
-177,90,15.44,-36.266,-82.58
-177,90,15.6,-27.94,-74.57
-177,90,15.76,-24.798,-71.99
-177,90,15.92,-25.452,-72.63
-177,90,16.08,-32.372,-79.83
-177,90,16.24,-28.114,-76.24
-177,90,16.4,-32.72,-82.53
-177,90,16.56,-24.688,-73.62
-177,90,16.72,-34.818,-84.3
-177,90,16.88,-26.344,-76.81
-177,90,17.04,-33.166,-84.42
-177,90,17.2,-20.21,-72.64
-177,90,17.36,-24.646,-77.29
-177,90,17.52,-35.726,-88.26
-177,90,17.68,-34.862,-87.94
-177,90,17.84,-16.758,-69.67
-177,90,18,-24.34,-77.15
-176,90,2,-7.59,-29.38
-176,90,2.16,-5.548,-28.96
-176,90,2.32,-10.536,-36.19
-176,90,2.48,-12.344,-39.59
-176,90,2.64,-13.228,-41.94
-176,90,2.8,-17.2,-44.26
-176,90,2.96,-12.438,-40.75
-176,90,3.12,-16.476,-44.71
-176,90,3.28,-15.082,-45.1
-176,90,3.44,-14.452,-43.1
-176,90,3.6,-15.63,-43.08
-176,90,3.76,-11.984,-41.47
-176,90,3.92,-7.762,-35.31
-176,90,4.08,-13.242,-40.91
-176,90,4.24,-19.536,-48.56
-176,90,4.4,-18.2,-48.01
-176,90,4.56,-16.006,-45.82
-176,90,4.72,-21.914,-51.9
-176,90,4.88,-22.77,-52.9
-176,90,5.04,-13.47,-43.52
-176,90,5.2,-13.41,-44.83
-176,90,5.36,-11.62,-42.42
-176,90,5.52,-8.288,-38.57
-176,90,5.68,-16.7,-48.07
-176,90,5.84,-11.402,-42.85
-176,90,6,-20.85,-52.39
-176,90,6.16,-18.22,-50.26
-176,90,6.32,-17.358,-50.85
-176,90,6.48,-14.806,-48.89
-176,90,6.64,-13.898,-48.29
-176,90,6.8,-19.69,-53.19
-176,90,6.96,-20.492,-54.82
-176,90,7.12,-17.676,-52.27
-176,90,7.28,-20.132,-54.51
-176,90,7.44,-21.216,-55.55
-176,90,7.6,-36.22,-69.62
-176,90,7.76,-46.158,-81.38
-176,90,7.92,-26.602,-61.23
-176,90,8.08,-20.946,-55.75
-176,90,8.24,-38.322,-73.43
-176,90,8.4,-31.75,-67.13
-176,90,8.56,-45.942,-82.22
-176,90,8.72,-24.528,-61.83
-176,90,8.88,-28.898,-66.04
-176,90,9.04,-20.024,-57.81
-176,90,9.2,-22.43,-61.29
-176,90,9.36,-35.014,-73.08
-176,90,9.52,-23.562,-61.94
-176,90,9.68,-19.36,-58.25
-176,90,9.84,-19.006,-58.12
-176,90,10,-19.99,-59.06
-176,90,10.16,-14.888,-54.53
-176,90,10.32,-21.392,-61.02
-176,90,10.48,-19.178,-58.71
-176,90,10.64,-15.878,-55.89
-176,90,10.8,-20.56,-60.83
-176,90,10.96,-18.196,-58.18
-176,90,11.12,-20.566,-60.81
-176,90,11.28,-41.266,-81.71
-176,90,11.44,-16.522,-57.27
-176,90,11.6,-15.9,-56.77
-176,90,11.76,-23.384,-64.5
-176,90,11.92,-18.954,-60.08
-176,90,12.08,-16.45,-58.64
-176,90,12.24,-22.634,-64.89
-176,90,12.4,-27.52,-70.18
-176,90,12.56,-23.02,-67.09
-176,90,12.72,-29.894,-74.45
-176,90,12.88,-27.326,-72.53
-176,90,13.04,-22.348,-68.85
-176,90,13.2,-21.9,-68.68
-176,90,13.36,-35.504,-81.72
-176,90,13.52,-19.322,-65.33
-176,90,13.68,-20.92,-67.6
-176,90,13.84,-23.618,-71.1
-176,90,14,-22.68,-70.53
-176,90,14.16,-21.136,-69.36
-176,90,14.32,-21.746,-70.7
-176,90,14.48,-20.234,-72.06
-176,90,14.64,-27.904,-77.36
-176,90,14.8,-28.24,-76.25
-176,90,14.96,-21.652,-68.78
-176,90,15.12,-20.35,-66.78
-176,90,15.28,-21.14,-67.69
-176,90,15.44,-23.706,-70.02
-176,90,15.6,-31.83,-78.46
-176,90,15.76,-37.798,-84.99
-176,90,15.92,-42.202,-89.38
-176,90,16.08,-26.762,-74.22
-176,90,16.24,-28.374,-76.5
-176,90,16.4,-43.77,-93.58
-176,90,16.56,-31.938,-80.87
-176,90,16.72,-25.418,-74.9
-176,90,16.88,-23.004,-73.47
-176,90,17.04,-24.176,-75.43
-176,90,17.2,-24.32,-76.75
-176,90,17.36,-18.336,-70.98
-176,90,17.52,-31.036,-83.57
-176,90,17.68,-29.722,-82.8
-176,90,17.84,-17.538,-70.45
-176,90,18,-18.5,-71.31
-175,90,2,-8.4,-30.19
-175,90,2.16,-6.368,-29.78
-175,90,2.32,-10.126,-35.78
-175,90,2.48,-10.564,-37.81
-175,90,2.64,-12.868,-41.58
-175,90,2.8,-24.33,-51.39
-175,90,2.96,-11.168,-39.48
-175,90,3.12,-13.986,-42.22
-175,90,3.28,-14.552,-44.57
-175,90,3.44,-15.912,-44.56
-175,90,3.6,-14.11,-41.56
-175,90,3.76,-11.474,-40.96
-175,90,3.92,-8.222,-35.77
-175,90,4.08,-12.382,-40.05
-175,90,4.24,-21.526,-50.55
-175,90,4.4,-20.42,-50.23
-175,90,4.56,-16.766,-46.58
-175,90,4.72,-21.324,-51.31
-175,90,4.88,-20.33,-50.46
-175,90,5.04,-12.79,-42.84
-175,90,5.2,-13.49,-44.91
-175,90,5.36,-12.44,-43.24
-175,90,5.52,-9.558,-39.84
-175,90,5.68,-14.12,-45.49
-175,90,5.84,-10.812,-42.26
-175,90,6,-18.76,-50.3
-175,90,6.16,-18.74,-50.78
-175,90,6.32,-18.458,-51.95
-175,90,6.48,-15.626,-49.71
-175,90,6.64,-14.578,-48.97
-175,90,6.8,-16,-49.5
-175,90,6.96,-21.652,-55.98
-175,90,7.12,-20.856,-55.45
-175,90,7.28,-17.262,-51.64
-175,90,7.44,-19.236,-53.57
-175,90,7.6,-25.51,-58.91
-175,90,7.76,-26.108,-61.33
-175,90,7.92,-23.732,-58.36
-175,90,8.08,-21.856,-56.66
-175,90,8.24,-23.312,-58.42
-175,90,8.4,-41.01,-76.39
-175,90,8.56,-28.132,-64.41
-175,90,8.72,-25.738,-63.04
-175,90,8.88,-28.868,-66.01
-175,90,9.04,-18.464,-56.25
-175,90,9.2,-23.59,-62.45
-175,90,9.36,-18.934,-57
-175,90,9.52,-17.112,-55.49
-175,90,9.68,-14.89,-53.78
-175,90,9.84,-18.526,-57.64
-175,90,10,-13.77,-52.84
-175,90,10.16,-13.188,-52.83
-175,90,10.32,-18.362,-57.99
-175,90,10.48,-18.748,-58.28
-175,90,10.64,-17.308,-57.32
-175,90,10.8,-18.39,-58.66
-175,90,10.96,-15.956,-55.94
-175,90,11.12,-21.926,-62.17
-175,90,11.28,-25.106,-65.55
-175,90,11.44,-14.632,-55.38
-175,90,11.6,-15.19,-56.06
-175,90,11.76,-24.194,-65.31
-175,90,11.92,-18.754,-59.88
-175,90,12.08,-15.65,-57.84
-175,90,12.24,-16.974,-59.23
-175,90,12.4,-24.42,-67.08
-175,90,12.56,-20.13,-64.2
-175,90,12.72,-22.584,-67.14
-175,90,12.88,-25.776,-70.98
-175,90,13.04,-17.328,-63.83
-175,90,13.2,-22.04,-68.82
-175,90,13.36,-30.794,-77.01
-175,90,13.52,-22.262,-68.27
-175,90,13.68,-26.98,-73.66
-175,90,13.84,-23.968,-71.45
-175,90,14,-24.56,-72.41
-175,90,14.16,-25.466,-73.69
-175,90,14.32,-19.556,-68.51
-175,90,14.48,-20.844,-72.67
-175,90,14.64,-17.404,-66.86
-175,90,14.8,-32.11,-80.12
-175,90,14.96,-25.442,-72.57
-175,90,15.12,-23.23,-69.66
-175,90,15.28,-30.7,-77.25
-175,90,15.44,-23.126,-69.44
-175,90,15.6,-22.26,-68.89
-175,90,15.76,-25.728,-72.92
-175,90,15.92,-46.422,-93.6
-175,90,16.08,-33.992,-81.45
-175,90,16.24,-29.164,-77.29
-175,90,16.4,-26.75,-76.56
-175,90,16.56,-34.438,-83.37
-175,90,16.72,-27.798,-77.28
-175,90,16.88,-31.614,-82.08
-175,90,17.04,-27.506,-78.76
-175,90,17.2,-21.68,-74.11
-175,90,17.36,-27.576,-80.22
-175,90,17.52,-32.036,-84.57
-175,90,17.68,-35.732,-88.81
-175,90,17.84,-23.568,-76.48
-175,90,18,-28.8,-81.61
-174,90,2,-9.36,-31.15
-174,90,2.16,-7.298,-30.71
-174,90,2.32,-9.266,-34.92
-174,90,2.48,-9.134,-36.38
-174,90,2.64,-12.398,-41.11
-174,90,2.8,-35.97,-63.03
-174,90,2.96,-9.868,-38.18
-174,90,3.12,-12.876,-41.11
-174,90,3.28,-14.412,-44.43
-174,90,3.44,-16.542,-45.19
-174,90,3.6,-13.27,-40.72
-174,90,3.76,-11.354,-40.84
-174,90,3.92,-9.252,-36.8
-174,90,4.08,-11.892,-39.56
-174,90,4.24,-21.216,-50.24
-174,90,4.4,-23.77,-53.58
-174,90,4.56,-17.496,-47.31
-174,90,4.72,-22.024,-52.01
-174,90,4.88,-16.13,-46.26
-174,90,5.04,-11.16,-41.21
-174,90,5.2,-12.41,-43.83
-174,90,5.36,-14.57,-45.37
-174,90,5.52,-11.558,-41.84
-174,90,5.68,-12.86,-44.23
-174,90,5.84,-10.132,-41.58
-174,90,6,-16.61,-48.15
-174,90,6.16,-20.65,-52.69
-174,90,6.32,-18.448,-51.94
-174,90,6.48,-16.426,-50.51
-174,90,6.64,-15.648,-50.04
-174,90,6.8,-14,-47.5
-174,90,6.96,-19.662,-53.99
-174,90,7.12,-21.946,-56.54
-174,90,7.28,-13.862,-48.24
-174,90,7.44,-16.716,-51.05
-174,90,7.6,-22.72,-56.12
-174,90,7.76,-21.898,-57.12
-174,90,7.92,-20.662,-55.29
-174,90,8.08,-22.136,-56.94
-174,90,8.24,-19.072,-54.18
-174,90,8.4,-29.62,-65
-174,90,8.56,-23.282,-59.56
-174,90,8.72,-26.858,-64.16
-174,90,8.88,-22.668,-59.81
-174,90,9.04,-16.804,-54.59
-174,90,9.2,-17.66,-56.52
-174,90,9.36,-14.944,-53.01
-174,90,9.52,-14.712,-53.09
-174,90,9.68,-13.11,-52
-174,90,9.84,-15.296,-54.41
-174,90,10,-12.44,-51.51
-174,90,10.16,-11.458,-51.1
-174,90,10.32,-15.752,-55.38
-174,90,10.48,-18.618,-58.15
-174,90,10.64,-17.888,-57.9
-174,90,10.8,-16.93,-57.2
-174,90,10.96,-12.886,-52.87
-174,90,11.12,-18.256,-58.5
-174,90,11.28,-19.986,-60.43
-174,90,11.44,-20.912,-61.66
-174,90,11.6,-16.9,-57.77
-174,90,11.76,-18.984,-60.1
-174,90,11.92,-21.884,-63.01
-174,90,12.08,-21.19,-63.38
-174,90,12.24,-24.334,-66.59
-174,90,12.4,-23.67,-66.33
-174,90,12.56,-19.55,-63.62
-174,90,12.72,-25.124,-69.68
-174,90,12.88,-36.186,-81.39
-174,90,13.04,-23.698,-70.2
-174,90,13.2,-21.75,-68.53
-174,90,13.36,-25.794,-72.01
-174,90,13.52,-20.072,-66.08
-174,90,13.68,-24.93,-71.61
-174,90,13.84,-18.518,-66
-174,90,14,-36.86,-84.71
-174,90,14.16,-20.156,-68.38
-174,90,14.32,-18.016,-66.97
-174,90,14.48,-19.024,-70.85
-174,90,14.64,-16.264,-65.72
-174,90,14.8,-20.02,-68.03
-174,90,14.96,-33.392,-80.52
-174,90,15.12,-18.97,-65.4
-174,90,15.28,-25.12,-71.67
-174,90,15.44,-28.856,-75.17
-174,90,15.6,-30.78,-77.41
-174,90,15.76,-26.398,-73.59
-174,90,15.92,-27.482,-74.66
-174,90,16.08,-26.842,-74.3
-174,90,16.24,-27.384,-75.51
-174,90,16.4,-26.98,-76.79
-174,90,16.56,-24.618,-73.55
-174,90,16.72,-24.128,-73.61
-174,90,16.88,-22.414,-72.88
-174,90,17.04,-18.696,-69.95
-174,90,17.2,-19.59,-72.02
-174,90,17.36,-26.016,-78.66
-174,90,17.52,-24.726,-77.26
-174,90,17.68,-17.192,-70.27
-174,90,17.84,-22.838,-75.75
-174,90,18,-21.2,-74.01
-173,90,2,-10.39,-32.18
-173,90,2.16,-8.578,-31.99
-173,90,2.32,-8.536,-34.19
-173,90,2.48,-8.244,-35.49
-173,90,2.64,-11.898,-40.61
-173,90,2.8,-24.24,-51.3
-173,90,2.96,-8.948,-37.26
-173,90,3.12,-12.576,-40.81
-173,90,3.28,-15.392,-45.41
-173,90,3.44,-15.022,-43.67
-173,90,3.6,-12.55,-40
-173,90,3.76,-11.824,-41.31
-173,90,3.92,-11.042,-38.59
-173,90,4.08,-11.812,-39.48
-173,90,4.24,-20.096,-49.12
-173,90,4.4,-26.46,-56.27
-173,90,4.56,-18.586,-48.4
-173,90,4.72,-20.144,-50.13
-173,90,4.88,-12.51,-42.64
-173,90,5.04,-9.09,-39.14
-173,90,5.2,-11.21,-42.63
-173,90,5.36,-16.13,-46.93
-173,90,5.52,-12.998,-43.28
-173,90,5.68,-12.98,-44.35
-173,90,5.84,-9.732,-41.18
-173,90,6,-15.92,-47.46
-173,90,6.16,-21.14,-53.18
-173,90,6.32,-19.728,-53.22
-173,90,6.48,-17.036,-51.12
-173,90,6.64,-16.918,-51.31
-173,90,6.8,-12.04,-45.54
-173,90,6.96,-17.082,-51.41
-173,90,7.12,-20.896,-55.49
-173,90,7.28,-13.042,-47.42
-173,90,7.44,-15.116,-49.45
-173,90,7.6,-20.07,-53.47
-173,90,7.76,-18.688,-53.91
-173,90,7.92,-16.652,-51.28
-173,90,8.08,-21.986,-56.79
-173,90,8.24,-19.852,-54.96
-173,90,8.4,-19.69,-55.07
-173,90,8.56,-20.582,-56.86
-173,90,8.72,-24.458,-61.76
-173,90,8.88,-20.218,-57.36
-173,90,9.04,-15.124,-52.91
-173,90,9.2,-15.83,-54.69
-173,90,9.36,-13.224,-51.29
-173,90,9.52,-14.102,-52.48
-173,90,9.68,-11.97,-50.86
-173,90,9.84,-13.356,-52.47
-173,90,10,-13.09,-52.16
-173,90,10.16,-10.108,-49.75
-173,90,10.32,-13.892,-53.52
-173,90,10.48,-17.878,-57.41
-173,90,10.64,-15.258,-55.27
-173,90,10.8,-15.62,-55.89
-173,90,10.96,-12.396,-52.38
-173,90,11.12,-18.216,-58.46
-173,90,11.28,-17.286,-57.73
-173,90,11.44,-25.062,-65.81
-173,90,11.6,-20.14,-61.01
-173,90,11.76,-21.914,-63.03
-173,90,11.92,-21.024,-62.15
-173,90,12.08,-20.44,-62.63
-173,90,12.24,-32.934,-75.19
-173,90,12.4,-30.25,-72.91
-173,90,12.56,-28.99,-73.06
-173,90,12.72,-26.104,-70.66
-173,90,12.88,-35.046,-80.25
-173,90,13.04,-25.178,-71.68
-173,90,13.2,-24.04,-70.82
-173,90,13.36,-29.384,-75.6
-173,90,13.52,-22.312,-68.32
-173,90,13.68,-24.36,-71.04
-173,90,13.84,-18.198,-65.68
-173,90,14,-30.3,-78.15
-173,90,14.16,-15.876,-64.1
-173,90,14.32,-16.826,-65.78
-173,90,14.48,-22.964,-74.79
-173,90,14.64,-14.464,-63.92
-173,90,14.8,-18.96,-66.97
-173,90,14.96,-29.602,-76.73
-173,90,15.12,-21.23,-67.66
-173,90,15.28,-26.55,-73.1
-173,90,15.44,-24.516,-70.83
-173,90,15.6,-25.1,-71.73
-173,90,15.76,-22.698,-69.89
-173,90,15.92,-28.012,-75.19
-173,90,16.08,-24.112,-71.57
-173,90,16.24,-25.094,-73.22
-173,90,16.4,-27.18,-76.99
-173,90,16.56,-30.318,-79.25
-173,90,16.72,-22.188,-71.67
-173,90,16.88,-29.924,-80.39
-173,90,17.04,-19.176,-70.43
-173,90,17.2,-21.1,-73.53
-173,90,17.36,-23.646,-76.29
-173,90,17.52,-22.166,-74.7
-173,90,17.68,-27.302,-80.38
-173,90,17.84,-24.758,-77.67
-173,90,18,-23.42,-76.23
-172,90,2,-11.31,-33.1
-172,90,2.16,-9.788,-33.2
-172,90,2.32,-7.906,-33.56
-172,90,2.48,-7.604,-34.85
-172,90,2.64,-11.808,-40.52
-172,90,2.8,-20.94,-48
-172,90,2.96,-8.658,-36.97
-172,90,3.12,-12.736,-40.97
-172,90,3.28,-17.592,-47.61
-172,90,3.44,-13.182,-41.83
-172,90,3.6,-12.65,-40.1
-172,90,3.76,-12.854,-42.34
-172,90,3.92,-12.642,-40.19
-172,90,4.08,-11.772,-39.44
-172,90,4.24,-18.656,-47.68
-172,90,4.4,-25.18,-54.99
-172,90,4.56,-19.206,-49.02
-172,90,4.72,-16.984,-46.97
-172,90,4.88,-10.59,-40.72
-172,90,5.04,-7.7,-37.75
-172,90,5.2,-11.18,-42.6
-172,90,5.36,-15.2,-46
-172,90,5.52,-14.678,-44.96
-172,90,5.68,-13.62,-44.99
-172,90,5.84,-10.062,-41.51
-172,90,6,-16.4,-47.94
-172,90,6.16,-18.68,-50.72
-172,90,6.32,-18.718,-52.21
-172,90,6.48,-17.456,-51.54
-172,90,6.64,-16.838,-51.23
-172,90,6.8,-10.68,-44.18
-172,90,6.96,-14.442,-48.77
